,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,street,city,district,postcode,latGold,lonGold
3819,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3820,3230,3230,3230,SN,DIONISIO BELANTE SEM NÚMERO,SAO PAULO,ANHANGUERA,,-23.428508,-46.795659
3821,4147,4147,4147,668,RUA VICENTE ANTONIO DE OLIVEIRA,SAO PAULO,PIRITUBA,,-23.466572,-46.720825
3822,10011,10011,10011,249,PONTA DE LUCENA,SAO PAULO,PARQUE DO CARMO,,-23.56167,-46.457279
3823,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
3824,1789,1789,1789,324,RUA DIOGO PEREIRA,SAO PAULO,VILA SONIA,,-23.613575,-46.749583
3825,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3826,10483,10483,10483,       584,PIRES DO RIO,SAO PAULO,SAO MIGUEL,,-23.501544,-46.442455
3827,11593,11593,11593,10,CAPACHOS,SAO PAULO,JARDIM HELENA,,-23.479812,-46.381197
3828,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3829,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
3830,1689,1689,1689,348,RUA DOUTOR ABELARDO DONA CUNHA LOBO,SAO PAULO,CAMPO LIMPO,,-23.639949,-46.752839
3831,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
3832,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
3833,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3834,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3835,9388,9388,9388,52,ALFONSO FERRABOSCO,SAO PAULO,SAPOPEMBA,,-23.587436,-46.512557
3836,10718,10718,10718,81,ANTONIO XAVIER,SAO PAULO,JARDIM HELENA,,-23.475623,-46.427649
3837,10024,10024,10024,110,RUA RIO DO OESTE,SAO PAULO,PARQUE DO CARMO,,-23.552433,-46.460412
3838,5026,5026,5026,2,RUA DOIS,SAO PAULO,PARELHEIROS,,-23.87856,-46.651063
3839,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
3840,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
3841,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3842,8891,8891,8891,       690,BENJAMIN PEREIRA,SAO PAULO,JACANA,,-23.467356,-46.586136
3843,2169,2169,2169,       190,SILVEIRA SAMPAIO,SAO PAULO,VILA ANDRADE,,-23.613003,-46.720124
3844,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3845,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
3846,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3847,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3848,8848,8848,8848,929,RUA ATALIBA VIEIRA,SAO PAULO,VILA MEDEIROS,,-23.489428,-46.584493
3849,9858,9858,9858,96,RUA BARTOLOMEU SOARES,SAO PAULO,PONTE RASA,,-23.515797,-46.482714
3850,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
3851,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
3852,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
3853,6902,6902,6902,457,RUA ILHA DONA TRINDADE,SAO PAULO,SAPOPEMBA,,-23.613201,-46.517506
3854,206,206,206,7,PASCOAL BELMONT,SAO PAULO,MARSILAC,,-23.908371,-46.707091
3855,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3856,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
3857,2187,2187,2187,1052,AVENIDA JORGE JOAO SAAD,SAO PAULO,VILA SONIA,,-23.595566,-46.720494
3858,8615,8615,8615,98,ANTONIO PIRES DE CAMPOS,SAO PAULO,SAO LUCAS,,-23.592399,-46.538502
3859,1890,1890,1890,87,VARSOVIA,SAO PAULO,CIDADE DUTRA,,-23.709574,-46.705467
3860,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3861,1769,1769,1769,166,ANACE,SAO PAULO,CAMPO LIMPO,,-23.618206,-46.756843
3862,1296,1296,1296,75,BAZILIO RAMOS,SAO PAULO,JARDIM ANGELA,,-23.718741,-46.752944
3863,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3864,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3865,7488,7488,7488,1434,BENTO GUELFI,SAO PAULO,IGUATEMI,,-23.606166,-46.427926
3866,5709,5709,5709,       575,JUREIA,SAO PAULO,VILA MARIANA,,-23.602415,-46.629775
3867,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3868,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3869,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
3870,4452,4452,4452,91,MARCONDES DE MOURA E COSTA,SAO PAULO,PERUS,,-23.405702,-46.766383
3871,11511,11511,11511,315,ALMIRO LEAL DONA COSTA DOUTOR,SAO PAULO,ITAIM PAULISTA,,-23.495603,-46.377761
3872,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
3873,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3874,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3875,9936,9936,9936,459,AVENIDA MANOEL SANTOS BRAGA,SAO PAULO,ERMELINO MATARAZZO,,-23.504018,-46.472903
3876,6931,6931,6931,62,LUIS JULIANI,SAO PAULO,SAPOPEMBA,,-23.621315,-46.511001
3877,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3878,3304,3304,3304,453,JOAQUINA DONA LAPA,SAO PAULO,RIO PEQUENO,,-23.57982,-46.760893
3879,946,946,946,233,RUA HENRIQUE MUZZIO,SAO PAULO,GRAJAU,,-23.786954,-46.684709
3880,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3881,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
3882,1700,1700,1700,551,LEOPOLDINO JOSE DE CAMARGO,SAO PAULO,CAMPO LIMPO,,-23.641119,-46.75119
3883,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
3884,4449,4449,4449,79,RUA SAO MARCOS,SAO PAULO,ANHANGUERA,,-23.435944,-46.774686
3885,9788,9788,9788,305,RUA EMBIRA,SAO PAULO,PONTE RASA,,-23.5135,-46.500914
3886,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
3887,6246,6246,6246,70,RUA GASTAO FORMENTI,SAO PAULO,SACOMA,,-23.648117,-46.594612
3888,7016,7016,7016,83,LEV LANDAU,SAO PAULO,SAPOPEMBA,,-23.623517,-46.497761
3889,8239,8239,8239,2150,RUA LEONOR F COSTA ZACHARIAS,SAO PAULO,VILA GUILHERME,,-23.520959,-46.60877
3890,4545,4545,4545,SN,RECANTO DOS HUMILDES,SAO PAULO,PERUS,,-23.413319,-46.750682
3891,10727,10727,10727,434,DOS MURURES,SAO PAULO,JARDIM HELENA,,-23.476385,-46.419084
3892,10202,10202,10202,700,RUA MILAGRE DOS PEIXES,SAO PAULO,CIDADE TIRADENTES,,-23.580485,-46.407173
3893,7440,7440,7440,589,SALASSIE,SAO PAULO,IGUATEMI,,-23.604032,-46.4457
3894,4136,4136,4136,320,RUA ARNALDO ALVERNAZ NUNES,SAO PAULO,PIRITUBA,,-23.485833,-46.712942
3895,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3896,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
3897,2192,2192,2192,262,AVENIDA DUQUESA DE GOIAS,SAO PAULO,MORUMBI,,-23.609755,-46.703911
3898,3825,3825,3825,527,RUA FERREIRA DE ARAUJO,SAO PAULO,PINHEIROS,,-23.562678,-46.698004
3899,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3900,4161,4161,4161,SN,APARECIDA DO TABOADO,SAO PAULO,FREGUESIA DO O,,-23.461901,-46.71112
3901,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
3902,803,803,803,21,RUA NICOLAU LORIN,SAO PAULO,PARELHEIROS,,-23.853512,-46.695767
3903,5034,5034,5034,       500,GUARACY TORRES,SAO PAULO,GRAJAU,,-23.758547,-46.661234
3904,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
3905,2193,2193,2193,,JORNALISTA ROBERTO MARINHO,SAO PAULO,CAMPO BELO,,-23.614928,-46.698832
3906,209,209,209,43,ARUEIRA,SAO PAULO,PARELHEIROS,,-23.860039,-46.713653
3907,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
3908,7581,7581,7581,461,RUA PADRE ALDEMAR MOREIRA DOS,SAO PAULO,CIDADE TIRADENTES,,-23.599319,-46.396138
3909,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
3910,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3911,5373,5373,5373,      2200,ALDA,SAO PAULO,PEDREIRA,,-23.702508,-46.624694
3912,10288,10288,10288,11,MANUEL BORGES DONA CRUZ,SAO PAULO,LAJEADO,,-23.538414,-46.416617
3913,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
3914,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3915,5748,5748,5748,,JOSE PEREIRA CRUZ,SAO PAULO,SACOMA,,-23.652312,-46.605375
3916,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
3917,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3918,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3919,2085,2085,2085,645,RUA CONDE MOREIRA LIMA,SAO PAULO,JABAQUARA,,-23.6597,-46.661751
3920,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
3921,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3922,3228,3228,3228,101,PIRAPORA,SAO PAULO,ANHANGUERA,,-23.427349,-46.798978
3923,1436,1436,1436,229,RUA ACEDIO JOSE FONTANETE,SAO PAULO,JARDIM SAO LUIS,,-23.660377,-46.729685
3924,830,830,830,50,RUA ERNESTA FRACAROLLI,SAO PAULO,CIDADE DUTRA,,-23.759588,-46.718013
3925,7387,7387,7387,40,BARTOLOMEU ANTUNES,SAO PAULO,SAO RAFAEL,,-23.618454,-46.460273
3926,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3927,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
3928,3836,3836,3836,363,RUA NANUQUE,SAO PAULO,VILA LEOPOLDINA,,-23.529999,-46.726667
3929,7057,7057,7057,341,RUA JOSINO MENDES ALVARENGA FREIRE,SAO PAULO,SAO MATEUS,,-23.599801,-46.490898
3930,212,212,212,        45,JANE VANINE CAPOZI,SAO PAULO,PARELHEIROS,,-23.868805,-46.678967
3931,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3932,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
3933,9137,9137,9137,96,RUA FREDERICO ESTEBAN JR,SAO PAULO,TREMEMBE,,-23.446779,-46.613172
3934,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3935,6505,6505,6505,        65,MAIRARA,SAO PAULO,VILA PRUDENTE,,-23.608348,-46.553849
3936,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3937,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
3938,792,792,792,1015,RUA HENRIQUE REIMBERG,SAO PAULO,PARELHEIROS,,-23.83547,-46.7176
3939,8546,8546,8546,130,RUA CORONEL LUIS AMERICANO,SAO PAULO,TATUAPE,,-23.541558,-46.57463
3940,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
3941,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3942,7382,7382,7382,46,FORTE DOS REIS MAGOS,SAO PAULO,SAO MATEUS,,-23.621691,-46.461767
3943,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
3944,806,806,806,50,RUA PAULINO GOTTSFRITZ,SAO PAULO,PARELHEIROS,,-23.840873,-46.698566
3945,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3946,9780,9780,9780,568,RUA NHATUMANI,SAO PAULO,PENHA,,-23.525232,-46.500161
3947,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3948,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3949,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3950,821,821,821,2,PAVAO REAL,SAO PAULO,PARELHEIROS,,-23.767012,-46.720856
3951,5545,5545,5545,288,AVENIDA GENERAL WALDOMIRO DE LIMA,SAO PAULO,JABAQUARA,,-23.63814,-46.647302
3952,1993,1993,1993,       416,RAFAEL CORREIA SAMPAIO,SAO PAULO,CAMPO GRANDE,,-23.690073,-46.678132
3953,4139,4139,4139,222,ANTONIO PEREIRA SANTOS,SAO PAULO,PONTE RASA,,-23.47518,-46.726262
3954,7115,7115,7115,75,RUA DOUTOR RAUL MANSO SAYAD FO,SAO PAULO,SAO MATEUS,,-23.604794,-46.479741
3955,4225,4225,4225,120,RUA DOUTOR MOACIR TRANCOSO,SAO PAULO,BARRA FUNDA,,-23.519248,-46.688876
3956,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3957,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3958,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3959,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3960,9854,9854,9854,912,JOAQUIM ALVES DINIS,SAO PAULO,PONTE RASA,,-23.515565,-46.486307
3961,7451,7451,7451,154,ABNER RIBEIRO BORGES,SAO PAULO,IGUATEMI,,-23.596015,-46.442013
3962,4457,4457,4457,433,TRAVESSA TABULEIROS DE VALENCA,SAO PAULO,PERUS,,-23.40285,-46.765932
3963,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
3964,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3965,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
3966,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3967,5720,5720,5720,SN,RUA ANDRE PUJOS,SAO PAULO,SACOMA,,-23.658007,-46.613201
3968,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3969,7901,7901,7901,492,RUA ENGENHEIRO PRUDENTE,SAO PAULO,CAMBUCI,,-23.574099,-46.615508
3970,9965,9965,9965,7640,ASSIS RIBEIRO DOUTOR,SAO PAULO,ERMELINO MATARAZZO,,-23.483702,-46.490691
3971,9218,9218,9218,1910,RUA ANTONIO SERGIO DE MATOS,SAO PAULO,JACANA,,-23.45181,-46.577974
3972,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3973,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
3974,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3975,1377,1377,1377,9,TEODOSIO DE SAAVEDRA,SAO PAULO,JARDIM SAO LUIS,,-23.671261,-46.743903
3976,9123,9123,9123,200,RUA PROFESSOR ANTONIO CASTELAR DE FRANCESCHI,SAO PAULO,TREMEMBE,,-23.457107,-46.630805
3977,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
3978,3664,3664,3664,161,TENENTE JOAO SALUSTIANO LIRA,SAO PAULO,VILA LEOPOLDINA,,-23.522089,-46.745443
3979,723,723,723,110,CONSTANTINO BRUNO DI BARTOLOMEU,SAO PAULO,PARELHEIROS,,-23.82749,-46.736256
3980,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
3981,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3982,3754,3754,3754,48,RUA WILLIS ROBERTO BANKS,SAO PAULO,SAO DOMINGOS,,-23.493894,-46.737524
3983,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3984,9459,9459,9459,108,RUA ESCOLASTICA M FONSECA,SAO PAULO,VILA MATILDE,,-23.533621,-46.52505
3985,10491,10491,10491,1646,AVENIDA NORDESTINA,SAO PAULO,SAO MIGUEL,,-23.506115,-46.439519
3986,7830,7830,7830,179,SILVEIRA MARTINS,SAO PAULO,SE,,-23.552197,-46.630571
3987,8375,8375,8375,338,BAGNUOLO GENERAL,SAO PAULO,VILA PRUDENTE,,-23.591788,-46.581055
3988,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
3989,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3990,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
3991,8233,8233,8233,1008,RUA DOUTOR OLAVO EGIDIO,SAO PAULO,SANTANA,,-23.500306,-46.616044
3992,8255,8255,8255,144,RUA CORONEL JORDAO,SAO PAULO,VILA GUILHERME,,-23.507575,-46.601557
3993,6246,6246,6246,70,RUA GASTAO FORMENTI,SAO PAULO,SACOMA,,-23.648117,-46.594612
3994,6907,6907,6907,       122,SANTA MARIA DO CAMBUCA,SAO PAULO,SAPOPEMBA,,-23.598493,-46.528968
3995,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
3996,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3997,9240,9240,9240,      6680,SEZEFREDO FAGUNDES,SAO PAULO,TREMEMBE,,-23.427694,-46.593913
3998,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
3999,9122,9122,9122,SN,RUA DELMAR SOARES,SAO PAULO,MANDAQUI,,-23.455329,-46.643568
4000,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
4001,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4002,3673,3673,3673,        97,CANTO DO MANGUE,SAO PAULO,JAGUARA,,-23.50671,-46.756899
4003,8327,8327,8327,3809,AVENIDA GENERAL ATALIBA LEONEL,SAO PAULO,TUCURUVI,,-23.484116,-46.603653
4004,11166,11166,11166,80,JOSE FRANCISCO BRANDAO,SAO PAULO,CIDADE TIRADENTES,,-23.588604,-46.395963
4005,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
4006,5333,5333,5333,271,RUA SEBASTIAO AFONSO,SAO PAULO,CIDADE ADEMAR,,-23.677366,-46.633336
4007,8124,8124,8124,       197,ARATANJI,SAO PAULO,CACHOEIRINHA,,-23.473785,-46.661608
4008,5248,5248,5248,597,RUA PAPA GREGORIO MAGNO,SAO PAULO,PEDREIRA,,-23.69114,-46.651998
4009,11594,11594,11594,400,CAPACHOS,SAO PAULO,JARDIM HELENA,,-23.481993,-46.380165
4010,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4011,8133,8133,8133,108,RUA MARIA DE SAO JOSE CUNHA,SAO PAULO,CACHOEIRINHA,,-23.46771,-46.657595
4012,207,207,207,75,RUA FILOMENA BELMONT,SAO PAULO,MARSILAC,,-23.907963,-46.706575
4013,1818,1818,1818,236,ENGENHEIRO ARTUR DE MIRANDA,SAO PAULO,VILA SONIA,,-23.602201,-46.750655
4014,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4015,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
4016,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
4017,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
4018,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
4019,11232,11232,11232,131,ARCO IRIS,SAO PAULO,GUAIANASES,,-23.55948,-46.394812
4020,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4021,4459,4459,4459,385,RUA GONCALO ALDANA,SAO PAULO,JARAGUA,,-23.450681,-46.758493
4022,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
4023,10529,10529,10529,100,RUA ABAITINGA,SAO PAULO,SAO MIGUEL,,-23.492626,-46.438335
4024,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
4025,9137,9137,9137,96,RUA FREDERICO ESTEBAN JR,SAO PAULO,TREMEMBE,,-23.446779,-46.613172
4026,8815,8815,8815,S/N,RUA SOLDADO BENEDITO ELISEU DOS SANTOS,SAO PAULO,VILA MARIA,,-23.511915,-46.568889
4027,4696,4696,4696,173,RUA ANTONIO DONA SILVA LEITE,SAO PAULO,JARAGUA,,-23.43834,-46.712502
4028,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4029,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
4030,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
4031,3267,3267,3267,       491,JOAQUIM LAPAS VEIGA,SAO PAULO,RAPOSO TAVARES,,-23.579821,-46.778248
4032,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
4033,9714,9714,9714,       304,GUARAXAIM,SAO PAULO,ITAQUERA,,-23.530622,-46.470812
4034,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4035,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
4036,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
4037,4459,4459,4459,385,RUA GONCALO ALDANA,SAO PAULO,JARAGUA,,-23.450681,-46.758493
4038,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
4039,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4040,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
4041,8580,8580,8580,268,RUA BARTOLOMEU CORREA BUENO,SAO PAULO,SAO LUCAS,,-23.587106,-46.552448
4042,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
4043,9885,9885,9885,905,RUA MARCO POLO,SAO PAULO,ERMELINO MATARAZZO,,-23.497645,-46.487873
4044,6256,6256,6256,       386,EPIACABA,SAO PAULO,SACOMA,,-23.634417,-46.589514
4045,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4046,739,739,739,SN,MARCELO BERNARDINI,SAO PAULO,PARELHEIROS,,-23.797382,-46.736283
4047,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
4048,1598,1598,1598,20,ENGENHEIRO HUGO TAKAHASHI,SAO PAULO,RAPOSO TAVARES,,-23.6021,-46.783503
4049,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
4050,6920,6920,6920,       123,RUPERTO DE JESUS,SAO PAULO,SAPOPEMBA,,-23.605024,-46.514885
4051,6530,6530,6530,100,CACHOEIRA SAO BENEDITO,SAO PAULO,SAO LUCAS,,-23.613262,-46.535866
4052,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
