number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923128,Here,2923128,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923128,OpenRouteService,2923128,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923128,Google,2923128,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923128,MapBox,2923128,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923129,Google,2923129,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923129,OpenRouteService,2923129,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923129,Here,2923129,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923129,MapBox,2923129,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2923130,Here,2923130,-23.46652,-46.58925,1.0,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2923130,MapBox,2923130,-23.610855,-46.455773,0.927407,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2923130,Google,2923130,-23.6104268,-46.4556063,,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2923130,OpenRouteService,2923130,-23.451156,-46.691936,0.8,"AMIZADE,          2, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923131,MapBox,2923131,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923131,Here,2923131,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923131,OpenRouteService,2923131,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923131,Google,2923131,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
153,ESTRADA JOAO LANG,SAO PAULO,-23.86797,-46.65246,2923132,MapBox,2923132,-23.867345,-46.650506,1.0,"ESTRADA JOAO LANG, 153, SAO PAULO, SP"
153,ESTRADA JOAO LANG,SAO PAULO,-23.86797,-46.65246,2923132,Here,2923132,-23.49646,-46.40494,0.85,"ESTRADA JOAO LANG, 153, SAO PAULO, SP"
153,ESTRADA JOAO LANG,SAO PAULO,-23.86797,-46.65246,2923132,Google,2923132,-23.8680595,-46.6520723,,"ESTRADA JOAO LANG, 153, SAO PAULO, SP"
153,ESTRADA JOAO LANG,SAO PAULO,-23.86797,-46.65246,2923132,OpenRouteService,2923132,-23.867351,-46.650504,1.0,"ESTRADA JOAO LANG, 153, SAO PAULO, SP"
430,EDMUNDO ORIOLI,SAO PAULO,-23.59943,-46.392428,2923133,MapBox,2923133,-23.600007,-46.392738,1.0,"EDMUNDO ORIOLI, 430, SAO PAULO, SP"
430,EDMUNDO ORIOLI,SAO PAULO,-23.59943,-46.392428,2923133,OpenRouteService,2923133,-23.600359,-46.392977,0.8,"EDMUNDO ORIOLI, 430, SAO PAULO, SP"
430,EDMUNDO ORIOLI,SAO PAULO,-23.59943,-46.392428,2923133,Google,2923133,-23.599767,-46.3930314,,"EDMUNDO ORIOLI, 430, SAO PAULO, SP"
430,EDMUNDO ORIOLI,SAO PAULO,-23.59943,-46.392428,2923133,Here,2923133,-23.6001,-46.39281,1.0,"EDMUNDO ORIOLI, 430, SAO PAULO, SP"
100,CACHOEIRA SAO BENEDITO,SAO PAULO,-23.613262,-46.535866,2923134,Here,2923134,-23.61304,-46.5357,0.99,"CACHOEIRA SAO BENEDITO, 100, SAO PAULO, SP"
100,CACHOEIRA SAO BENEDITO,SAO PAULO,-23.613262,-46.535866,2923134,MapBox,2923134,-23.613051,-46.535783,1.0,"CACHOEIRA SAO BENEDITO, 100, SAO PAULO, SP"
100,CACHOEIRA SAO BENEDITO,SAO PAULO,-23.613262,-46.535866,2923134,OpenRouteService,2923134,-23.612756,-46.535749,0.8,"CACHOEIRA SAO BENEDITO, 100, SAO PAULO, SP"
100,CACHOEIRA SAO BENEDITO,SAO PAULO,-23.613262,-46.535866,2923134,Google,2923134,-23.6130027,-46.5360841,,"CACHOEIRA SAO BENEDITO, 100, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923135,Here,2923135,-23.71366,-46.62323,1.0,"GUATAMBUS,         77, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923135,OpenRouteService,2923135,-23.463518,-46.594245,0.8,"GUATAMBUS,         77, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923135,Google,2923135,-23.4657861,-46.5943063,,"GUATAMBUS,         77, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923135,MapBox,2923135,-23.464825,-46.595216,0.927407,"GUATAMBUS,         77, SAO PAULO, SP"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2923136,Here,2923136,-23.63336,-46.46859,1.0,"RUA LOURENCO LEITE PENTEADO, 400, SAO PAULO, SP"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2923136,Google,2923136,-23.6334308,-46.4686019,,"RUA LOURENCO LEITE PENTEADO, 400, SAO PAULO, SP"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2923136,OpenRouteService,2923136,-23.632046,-46.462406,0.8,"RUA LOURENCO LEITE PENTEADO, 400, SAO PAULO, SP"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2923136,MapBox,2923136,-23.633531,-46.468537,1.0,"RUA LOURENCO LEITE PENTEADO, 400, SAO PAULO, SP"
121,JORGE PALMIRO MERCADO,SAO PAULO,-23.458061,-46.696788,2923137,Google,2923137,-23.4581178,-46.6968523,,"JORGE PALMIRO MERCADO, 121, SAO PAULO, SP"
121,JORGE PALMIRO MERCADO,SAO PAULO,-23.458061,-46.696788,2923137,OpenRouteService,2923137,-23.458118,-46.69654,0.8,"JORGE PALMIRO MERCADO, 121, SAO PAULO, SP"
121,JORGE PALMIRO MERCADO,SAO PAULO,-23.458061,-46.696788,2923137,Here,2923137,-23.45808,-46.69674,1.0,"JORGE PALMIRO MERCADO, 121, SAO PAULO, SP"
121,JORGE PALMIRO MERCADO,SAO PAULO,-23.458061,-46.696788,2923137,MapBox,2923137,-23.458126,-46.696808,1.0,"JORGE PALMIRO MERCADO, 121, SAO PAULO, SP"
79,BORGES DE MEDEIROS,SAO PAULO,-23.5965,-46.519734,2923138,OpenRouteService,2923138,-23.596308,-46.519192,0.8,"BORGES DE MEDEIROS, 79, SAO PAULO, SP"
79,BORGES DE MEDEIROS,SAO PAULO,-23.5965,-46.519734,2923138,MapBox,2923138,-23.596076,-46.518683,1.0,"BORGES DE MEDEIROS, 79, SAO PAULO, SP"
79,BORGES DE MEDEIROS,SAO PAULO,-23.5965,-46.519734,2923138,Google,2923138,-23.5962974,-46.5186876,,"BORGES DE MEDEIROS, 79, SAO PAULO, SP"
79,BORGES DE MEDEIROS,SAO PAULO,-23.5965,-46.519734,2923138,Here,2923138,-23.59611,-46.51857,0.98,"BORGES DE MEDEIROS, 79, SAO PAULO, SP"
802,RUA PRESIDENTE FELIX PAIVA,SAO PAULO,-23.45069,-46.788347,2923139,Here,2923139,-23.45172,-46.79059,1.0,"RUA PRESIDENTE FELIX PAIVA, 802, SAO PAULO, SP"
802,RUA PRESIDENTE FELIX PAIVA,SAO PAULO,-23.45069,-46.788347,2923139,OpenRouteService,2923139,-23.452988,-46.792052,0.8,"RUA PRESIDENTE FELIX PAIVA, 802, SAO PAULO, SP"
802,RUA PRESIDENTE FELIX PAIVA,SAO PAULO,-23.45069,-46.788347,2923139,Google,2923139,-23.4518754,-46.79054070000001,,"RUA PRESIDENTE FELIX PAIVA, 802, SAO PAULO, SP"
802,RUA PRESIDENTE FELIX PAIVA,SAO PAULO,-23.45069,-46.788347,2923139,MapBox,2923139,-23.451877,-46.790596,1.0,"RUA PRESIDENTE FELIX PAIVA, 802, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2923140,Here,2923140,-23.47564,-46.42769,1.0,"ANTONIO XAVIER, 81, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2923140,Google,2923140,-23.4755153,-46.4277542,,"ANTONIO XAVIER, 81, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2923140,OpenRouteService,2923140,-23.475428,-46.427171,0.8,"ANTONIO XAVIER, 81, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2923140,MapBox,2923140,-23.475535,-46.427739,1.0,"ANTONIO XAVIER, 81, SAO PAULO, SP"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2923141,Google,2923141,-23.4820461,-46.3822127,,"MANUEL FELIX DE LIMA,         87, SAO PAULO, SP"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2923141,Here,2923141,-23.48197,-46.38222,1.0,"MANUEL FELIX DE LIMA,         87, SAO PAULO, SP"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2923141,MapBox,2923141,-23.4821,-46.38231,1.0,"MANUEL FELIX DE LIMA,         87, SAO PAULO, SP"
        87,MANUEL FELIX DE LIMA,SAO PAULO,-23.478051,-46.384025,2923141,OpenRouteService,2923141,-23.479664,-46.383358,0.8,"MANUEL FELIX DE LIMA,         87, SAO PAULO, SP"
96,RUA FREDERICO ESTEBAN JR,SAO PAULO,-23.446779,-46.613172,2923142,Here,2923142,-23.44674,-46.61325,0.93,"RUA FREDERICO ESTEBAN JR, 96, SAO PAULO, SP"
96,RUA FREDERICO ESTEBAN JR,SAO PAULO,-23.446779,-46.613172,2923142,MapBox,2923142,-23.446859,-46.613195,1.0,"RUA FREDERICO ESTEBAN JR, 96, SAO PAULO, SP"
96,RUA FREDERICO ESTEBAN JR,SAO PAULO,-23.446779,-46.613172,2923142,Google,2923142,-23.4466664,-46.6127931,,"RUA FREDERICO ESTEBAN JR, 96, SAO PAULO, SP"
96,RUA FREDERICO ESTEBAN JR,SAO PAULO,-23.446779,-46.613172,2923142,OpenRouteService,2923142,-23.570533,-46.663713,0.6,"RUA FREDERICO ESTEBAN JR, 96, SAO PAULO, SP"
587,PAULINO DE BRITO,SAO PAULO,-23.476614,-46.577171,2923143,OpenRouteService,2923143,-23.477324,-46.578445,0.8,"PAULINO DE BRITO, 587, SAO PAULO, SP"
587,PAULINO DE BRITO,SAO PAULO,-23.476614,-46.577171,2923143,Google,2923143,-23.4766243,-46.5771563,,"PAULINO DE BRITO, 587, SAO PAULO, SP"
587,PAULINO DE BRITO,SAO PAULO,-23.476614,-46.577171,2923143,Here,2923143,-23.47656,-46.577,1.0,"PAULINO DE BRITO, 587, SAO PAULO, SP"
587,PAULINO DE BRITO,SAO PAULO,-23.476614,-46.577171,2923143,MapBox,2923143,-23.476441,-46.577229,1.0,"PAULINO DE BRITO, 587, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923144,Google,2923144,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923144,Here,2923144,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923144,OpenRouteService,2923144,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923144,MapBox,2923144,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
285,RUA COMENDADOR NESTOR PEREIRA,SAO PAULO,-23.523923,-46.619835,2923145,OpenRouteService,2923145,-23.52349,-46.620288,1.0,"RUA COMENDADOR NESTOR PEREIRA, 285, SAO PAULO, SP"
285,RUA COMENDADOR NESTOR PEREIRA,SAO PAULO,-23.523923,-46.619835,2923145,Google,2923145,-23.5234064,-46.6210098,,"RUA COMENDADOR NESTOR PEREIRA, 285, SAO PAULO, SP"
285,RUA COMENDADOR NESTOR PEREIRA,SAO PAULO,-23.523923,-46.619835,2923145,Here,2923145,-23.52354,-46.62034,1.0,"RUA COMENDADOR NESTOR PEREIRA, 285, SAO PAULO, SP"
285,RUA COMENDADOR NESTOR PEREIRA,SAO PAULO,-23.523923,-46.619835,2923145,MapBox,2923145,-23.523773,-46.620882,1.0,"RUA COMENDADOR NESTOR PEREIRA, 285, SAO PAULO, SP"
26,INACIO DE OLIVEIRA CAMPOS,SAO PAULO,-23.547219,-46.397733,2923146,MapBox,2923146,-23.546561,-46.396069,1.0,"INACIO DE OLIVEIRA CAMPOS, 26, SAO PAULO, SP"
26,INACIO DE OLIVEIRA CAMPOS,SAO PAULO,-23.547219,-46.397733,2923146,OpenRouteService,2923146,-23.54628,-46.395594,0.8,"INACIO DE OLIVEIRA CAMPOS, 26, SAO PAULO, SP"
26,INACIO DE OLIVEIRA CAMPOS,SAO PAULO,-23.547219,-46.397733,2923146,Google,2923146,-23.5472362,-46.3976396,,"INACIO DE OLIVEIRA CAMPOS, 26, SAO PAULO, SP"
26,INACIO DE OLIVEIRA CAMPOS,SAO PAULO,-23.547219,-46.397733,2923146,Here,2923146,-23.54726,-46.39765,1.0,"INACIO DE OLIVEIRA CAMPOS, 26, SAO PAULO, SP"
100,JOSE PEDRO DE CARVALHO LIMA,SAO PAULO,-23.623627,-46.728151,2923147,OpenRouteService,2923147,-23.622074,-46.729212,0.8,"JOSE PEDRO DE CARVALHO LIMA, 100, SAO PAULO, SP"
100,JOSE PEDRO DE CARVALHO LIMA,SAO PAULO,-23.623627,-46.728151,2923147,MapBox,2923147,-23.623218,-46.733732,0.903704,"JOSE PEDRO DE CARVALHO LIMA, 100, SAO PAULO, SP"
100,JOSE PEDRO DE CARVALHO LIMA,SAO PAULO,-23.623627,-46.728151,2923147,Google,2923147,-23.6224776,-46.728547,,"JOSE PEDRO DE CARVALHO LIMA, 100, SAO PAULO, SP"
100,JOSE PEDRO DE CARVALHO LIMA,SAO PAULO,-23.623627,-46.728151,2923147,Here,2923147,-23.62356,-46.72795,0.99,"JOSE PEDRO DE CARVALHO LIMA, 100, SAO PAULO, SP"
34,RUA LEONARDO JONES JUNIOR,SAO PAULO,-23.523563,-46.655758,2923148,OpenRouteService,2923148,-23.523571,-46.656079,0.8,"RUA LEONARDO JONES JUNIOR, 34, SAO PAULO, SP"
34,RUA LEONARDO JONES JUNIOR,SAO PAULO,-23.523563,-46.655758,2923148,Here,2923148,-23.52378,-46.65663,0.99,"RUA LEONARDO JONES JUNIOR, 34, SAO PAULO, SP"
34,RUA LEONARDO JONES JUNIOR,SAO PAULO,-23.523563,-46.655758,2923148,MapBox,2923148,-23.523563,-46.655696,1.0,"RUA LEONARDO JONES JUNIOR, 34, SAO PAULO, SP"
34,RUA LEONARDO JONES JUNIOR,SAO PAULO,-23.523563,-46.655758,2923148,Google,2923148,-23.5240266,-46.6560696,,"RUA LEONARDO JONES JUNIOR, 34, SAO PAULO, SP"
50,SIMAO DONA MATTA,SAO PAULO,-23.63481,-46.631434,2923149,OpenRouteService,2923149,-23.570533,-46.663713,0.6,"SIMAO DONA MATTA, 50, SAO PAULO, SP"
50,SIMAO DONA MATTA,SAO PAULO,-23.63481,-46.631434,2923149,MapBox,2923149,-23.531017,-46.662903,0.453492,"SIMAO DONA MATTA, 50, SAO PAULO, SP"
50,SIMAO DONA MATTA,SAO PAULO,-23.63481,-46.631434,2923149,Here,2923149,-23.63643,-46.63681,0.85,"SIMAO DONA MATTA, 50, SAO PAULO, SP"
50,SIMAO DONA MATTA,SAO PAULO,-23.63481,-46.631434,2923149,Google,2923149,-23.6364562,-46.6369261,,"SIMAO DONA MATTA, 50, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923150,Here,2923150,-23.71366,-46.62323,1.0,"GUATAMBUS,         77, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923150,MapBox,2923150,-23.464825,-46.595216,0.927407,"GUATAMBUS,         77, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923150,Google,2923150,-23.4657861,-46.5943063,,"GUATAMBUS,         77, SAO PAULO, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2923150,OpenRouteService,2923150,-23.463518,-46.594245,0.8,"GUATAMBUS,         77, SAO PAULO, SP"
67,RUA SCIPIAO,SAO PAULO,-23.525371,-46.699432,2923151,MapBox,2923151,-23.521668,-46.699081,1.0,"RUA SCIPIAO, 67, SAO PAULO, SP"
67,RUA SCIPIAO,SAO PAULO,-23.525371,-46.699432,2923151,Google,2923151,-23.5218593,-46.6989876,,"RUA SCIPIAO, 67, SAO PAULO, SP"
67,RUA SCIPIAO,SAO PAULO,-23.525371,-46.699432,2923151,Here,2923151,-23.52167,-46.699,1.0,"RUA SCIPIAO, 67, SAO PAULO, SP"
67,RUA SCIPIAO,SAO PAULO,-23.525371,-46.699432,2923151,OpenRouteService,2923151,-23.570533,-46.663713,0.6,"RUA SCIPIAO, 67, SAO PAULO, SP"
78,GERONIMO ESPEJO,SAO PAULO,-23.444916,-46.714567,2923152,Here,2923152,-23.44535,-46.71467,0.98,"GERONIMO ESPEJO, 78, SAO PAULO, SP"
78,GERONIMO ESPEJO,SAO PAULO,-23.444916,-46.714567,2923152,MapBox,2923152,-23.444925,-46.714658,0.918519,"GERONIMO ESPEJO, 78, SAO PAULO, SP"
78,GERONIMO ESPEJO,SAO PAULO,-23.444916,-46.714567,2923152,Google,2923152,-23.4452516,-46.7146224,,"GERONIMO ESPEJO, 78, SAO PAULO, SP"
78,GERONIMO ESPEJO,SAO PAULO,-23.444916,-46.714567,2923152,OpenRouteService,2923152,-23.444837,-46.714662,0.8,"GERONIMO ESPEJO, 78, SAO PAULO, SP"
1220,AVENIDA PORTUGAL,SAO PAULO,-23.618372,-46.685017,2923153,OpenRouteService,2923153,-23.618136,-46.684724,1.0,"AVENIDA PORTUGAL, 1220, SAO PAULO, SP"
1220,AVENIDA PORTUGAL,SAO PAULO,-23.618372,-46.685017,2923153,MapBox,2923153,-23.618087,-46.685384,1.0,"AVENIDA PORTUGAL, 1220, SAO PAULO, SP"
1220,AVENIDA PORTUGAL,SAO PAULO,-23.618372,-46.685017,2923153,Here,2923153,-23.61818,-46.68502,1.0,"AVENIDA PORTUGAL, 1220, SAO PAULO, SP"
1220,AVENIDA PORTUGAL,SAO PAULO,-23.618372,-46.685017,2923153,Google,2923153,-23.6182423,-46.6850593,,"AVENIDA PORTUGAL, 1220, SAO PAULO, SP"
       237,PEDRO VITORATO,SAO PAULO,-23.586652,-46.530559,2923154,OpenRouteService,2923154,-23.585764,-46.527687,0.8,"PEDRO VITORATO,        237, SAO PAULO, SP"
       237,PEDRO VITORATO,SAO PAULO,-23.586652,-46.530559,2923154,MapBox,2923154,-23.586322,-46.530574,1.0,"PEDRO VITORATO,        237, SAO PAULO, SP"
       237,PEDRO VITORATO,SAO PAULO,-23.586652,-46.530559,2923154,Google,2923154,-23.5863277,-46.5305375,,"PEDRO VITORATO,        237, SAO PAULO, SP"
       237,PEDRO VITORATO,SAO PAULO,-23.586652,-46.530559,2923154,Here,2923154,-23.58636,-46.53059,1.0,"PEDRO VITORATO,        237, SAO PAULO, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2923155,Here,2923155,-23.62264,-46.41304,0.78,"RUA GOLFO DONA CALIFORNIA, 8, SAO PAULO, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2923155,Google,2923155,-23.6224914,-46.4144929,,"RUA GOLFO DONA CALIFORNIA, 8, SAO PAULO, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2923155,OpenRouteService,2923155,-23.570533,-46.663713,0.6,"RUA GOLFO DONA CALIFORNIA, 8, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923156,MapBox,2923156,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923156,Here,2923156,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923156,Google,2923156,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923156,OpenRouteService,2923156,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
324,RUA PELAGIA STARBULOV,SAO PAULO,-23.744882,-46.691204,2923157,Google,2923157,-23.7451548,-46.6912522,,"RUA PELAGIA STARBULOV, 324, SAO PAULO, SP"
324,RUA PELAGIA STARBULOV,SAO PAULO,-23.744882,-46.691204,2923157,Here,2923157,-23.74482,-46.69114,0.99,"RUA PELAGIA STARBULOV, 324, SAO PAULO, SP"
324,RUA PELAGIA STARBULOV,SAO PAULO,-23.744882,-46.691204,2923157,MapBox,2923157,-23.745339,-46.691285,1.0,"RUA PELAGIA STARBULOV, 324, SAO PAULO, SP"
324,RUA PELAGIA STARBULOV,SAO PAULO,-23.744882,-46.691204,2923157,OpenRouteService,2923157,-23.570533,-46.663713,0.6,"RUA PELAGIA STARBULOV, 324, SAO PAULO, SP"
60,RUA MARIO GESSULO,SAO PAULO,-23.575591,-46.724501,2923158,Here,2923158,-23.57551,-46.7243,0.99,"RUA MARIO GESSULO, 60, SAO PAULO, SP"
60,RUA MARIO GESSULO,SAO PAULO,-23.575591,-46.724501,2923158,OpenRouteService,2923158,-23.570533,-46.663713,0.6,"RUA MARIO GESSULO, 60, SAO PAULO, SP"
60,RUA MARIO GESSULO,SAO PAULO,-23.575591,-46.724501,2923158,Google,2923158,-23.5753283,-46.7249939,,"RUA MARIO GESSULO, 60, SAO PAULO, SP"
60,RUA MARIO GESSULO,SAO PAULO,-23.575591,-46.724501,2923158,MapBox,2923158,-23.575669,-46.724691,0.989021,"RUA MARIO GESSULO, 60, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923159,OpenRouteService,2923159,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923159,Google,2923159,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923159,MapBox,2923159,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923159,Here,2923159,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923160,Here,2923160,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923160,Google,2923160,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923160,MapBox,2923160,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923160,OpenRouteService,2923160,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923161,Google,2923161,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923161,Here,2923161,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923161,MapBox,2923161,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923161,OpenRouteService,2923161,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2923162,MapBox,2923162,-23.739479,-46.793462,0.918519,"PLINIO DIAS, 10022, SAO PAULO, SP"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2923162,OpenRouteService,2923162,-23.73954,-46.794749,0.8,"PLINIO DIAS, 10022, SAO PAULO, SP"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2923162,Here,2923162,-23.73736,-46.79593,0.8,"PLINIO DIAS, 10022, SAO PAULO, SP"
10022,PLINIO DIAS,SAO PAULO,-23.738639,-46.796116,2923162,Google,2923162,-23.739473,-46.7934549,,"PLINIO DIAS, 10022, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2923163,Google,2923163,-23.5735786,-46.3937715,,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2923163,OpenRouteService,2923163,-23.585683,-46.382144,0.8,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2923163,MapBox,2923163,-23.573688,-46.393823,1.0,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2923163,Here,2923163,-23.57367,-46.39381,1.0,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
192,RUA LAUDELINO FREIRE,SAO PAULO,-23.502365,-46.703215,2923164,OpenRouteService,2923164,-23.503134,-46.703194,0.8,"RUA LAUDELINO FREIRE, 192, SAO PAULO, SP"
192,RUA LAUDELINO FREIRE,SAO PAULO,-23.502365,-46.703215,2923164,Google,2923164,-23.502327,-46.7032646,,"RUA LAUDELINO FREIRE, 192, SAO PAULO, SP"
192,RUA LAUDELINO FREIRE,SAO PAULO,-23.502365,-46.703215,2923164,MapBox,2923164,-23.502432,-46.70323,1.0,"RUA LAUDELINO FREIRE, 192, SAO PAULO, SP"
