,Unnamed: 0,IDEND,ID_EDC,ID_LOGRADOURO,SIGLA_TIPO_LOGRADOURO,DESC_TIPO_LOGRADOURO,NOME_LOGRADOURO,NUMERO_IMOVEL,LETRA_IMOVEL,ID_BAIRRO_POPULAR,NUM_BAIRRO_POPULAR,NOME_BAIRRO_POPULAR,ID_BAIRRO_OFICIAL,NUM_BAIRRO_OFICIAL,TIPO_BAIRRO_OFICIAL,NOME_BAIRRO_OFICIAL,ID_REGIONAL,NOME_REGIONAL,CEP,GEOMETRIA,LONGITUDE,LATITUDE
2700,56196,12281001154,538338,122810,RUA,RUA,JORNALISTA DJALMA ANDRADE,1154,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320595.0,"(-19.974392603063013, -43.93344930180644)",-19.974392603063013,-43.93344930180644
2701,468463,01982900015,153073,19829,RUA,RUA,DEPUTADO BERNARDINO DE SENA FIGUEIREDO,15,,40,645,Cidade Nova,304,429,Bairro,Cidade Nova,4,NORDESTE,31170210.0,"(-19.884295334340138, -43.92812882800381)",-19.884295334340138,-43.92812882800381
2702,54251,12531400122,524290,125314,RUA,RUA,SILVIO GIUSEPE ROSSO,122,,359,1367,Novo Santa Cecília,250,214,Vila,Brasil Industrial,1,BARREIRO,30626497.0,"(-20.004844608166422, -44.01656908780133)",-20.004844608166422,-44.01656908780133
2703,755078,10663300580,802799,106633,AVE,AVENIDA,JOSE DE PATROCINIO PONTES,580,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210090.0,"(-19.955052537968758, -43.907608387557005)",-19.95505253796876,-43.907608387557005
2704,555358,05481603891,296667,54816,AVE,AVENIDA,PORTUGAL,3891,,83,699,Itapoã,34,308,Jardim,Atlântico,8,PAMPULHA,31710400.0,"(-19.84188908624715, -43.96560634547456)",-19.84188908624715,-43.96560634547456
2705,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
2706,626816,11667500042,692402,116675,RUA,RUA,RAFLESIA,42,,76,690,Havaí,208,506,Bairro,Havaí,7,OESTE,30555040.0,"(-19.95170943125824, -43.97798917892967)",-19.95170943125824,-43.97798917892967
2707,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2708,249417,30097700595,355714,300977,BEC,BECO,DO CAMPINHO,595,,127,746,Pedreira Prado Lopes,122,59,Vila,Prado Lopes,5,NOROESTE,,"(-19.90162585183568, -43.95025421840937)",-19.90162585183568,-43.95025421840937
2709,708566,04182000019,794768,41820,RUA,RUA,DEZ,19,,208,835,Confisco,46,43,Bairro,Confisco,8,PAMPULHA,31360630.0,"(-19.867735325531054, -44.02196718189853)",-19.86773532553105,-44.02196718189853
2710,713847,00990300026,828777,9903,PCA,PRACA,ENGENHEIRO FLAVIO GUTIERREZ,26,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210080.0,"(-19.95967598408153, -43.9134227224481)",-19.95967598408153,-43.9134227224481
2711,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
2712,528278,08484700058A,553118,84847,RUA,RUA,EXPEDITO FLAVIANO DA COSTA,58,A,92,708,Lagoa,11,995,Bairro,da Lagoa,9,VENDA NOVA,31578040.0,"(-19.81155206594655, -43.9999770070559)",-19.81155206594655,-43.9999770070559
2713,210230,09021300342,257561,90213,RUA,RUA,SAO PAULO,342,,388,1397,Urca,48,329,Bairro,Itatiaia,8,PAMPULHA,31360350.0,"(-19.87112699321493, -44.018494808662176)",-19.87112699321493,-44.018494808662176
2714,31750,30388900060,826884,303889,PCA,PRACA,IPHIGENIA NOGUEIRA LAMOUNIER,60,,18,623,Buritis,210,170,Bairro,Estoril,7,OESTE,30493110.0,"(-19.977129073099313, -43.959452488581654)",-19.977129073099317,-43.95945248858165
2715,34713,30172900136,839072,301729,RUA,RUA,NOVA,136,,355,1363,Nossa Senhora de Fátima,191,52,Vila,Nossa Senhora de Fátima,2,CENTRO-SUL,30230203.0,"(-19.94120760373812, -43.905904033050746)",-19.94120760373812,-43.905904033050746
2716,483347,05846700448,493600,58467,AVE,AVENIDA,PROFESSOR CLOVIS SALGADO,448,,388,1397,Urca,48,329,Bairro,Itatiaia,8,PAMPULHA,31360280.0,"(-19.873338037679105, -44.0183428605172)",-19.873338037679105,-44.0183428605172
2717,416563,05877200240,13716,58772,RUA,RUA,RIO DE JANEIRO,240,,37,642,Centro,181,1,Seção Urbana,Primeira,2,CENTRO-SUL,30160040.0,"(-19.91642819498116, -43.937999878264456)",-19.91642819498116,-43.937999878264456
2718,330173,02122200423D,42288,21222,RUA,RUA,ELVIRA AUGUSTA,423,D,15,620,Boa Vista,242,830,Bairro,Boa Vista,3,LESTE,31060440.0,"(-19.89327384586856, -43.902060681640975)",-19.89327384586856,-43.902060681640975
2719,706433,05339003221,794915,53390,AVE,AVENIDA,ANTONIO FRANCISCO LISBOA,3221,,208,835,Confisco,46,43,Bairro,Confisco,8,PAMPULHA,31360443.0,"(-19.862649342608343, -44.0191587979437)",-19.862649342608343,-44.0191587979437
2720,738679,10606600219,831282,106066,RUA,RUA,SESSENTA E OITO,219,,87,703,Jardim dos Comerciários,265,979,Bairro,Nova York,9,VENDA NOVA,31650095.0,"(-19.78575785092958, -43.97141317974524)",-19.78575785092958,-43.97141317974524
2721,221058,04111000966,306323,41110,RUA,RUA,MARIA DA MATTA CASTRO,966,,208,835,Confisco,46,43,Bairro,Confisco,8,PAMPULHA,31360390.0,"(-19.866350513451668, -44.02143131004836)",-19.866350513451668,-44.02143131004836
2722,24765,30814500806,892681,308145,RUA,RUA,LIBIA,806,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,31873744.0,"(-19.798728395177367, -43.91174151034506)",-19.798728395177367,-43.91174151034506
2723,369744,30343500100A,474089,303435,RUA,RUA,PALLAS ATHENA,100,A,204,831,Jardim Vitória,67,776,Bairro,Vitória,4,NORDESTE,31970624.0,"(-19.860409401918222, -43.87181066399584)",-19.860409401918226,-43.87181066399584
2724,418633,03446400865,210981,34464,RUA,RUA,MANJERICAO,865,,97,714,Lindéia,290,639,Bairro,Lindéia,1,BARREIRO,30690510.0,"(-19.97277841698477, -44.05062348895209)",-19.97277841698477,-44.05062348895209
2725,528324,30188100115,566425,301881,BEC,BECO,GLUCINIO,115,,419,1428,Vila Inestan,94,348,Vila,Cachoeirinha,4,NORDESTE,,"(-19.87514766650341, -43.94951754609598)",-19.87514766650341,-43.94951754609598
2726,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
2727,560688,12360900015,82900,123609,RUA,RUA,WUPS OLIVEIRA,15,,121,739,Padre Eustáquio,139,259,Vila,Santos Dumont,5,NOROESTE,30720020.0,"(-19.917655641244803, -43.967815388520016)",-19.917655641244803,-43.967815388520016
2728,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
2729,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2730,365260,03673400924,301948,36734,RUA,RUA,JACUI,924,,68,679,Floresta,262,386,Vila,Silveira,3,LESTE,31110050.0,"(-19.90503456465824, -43.931886577569266)",-19.90503456465824,-43.93188657756927
2731,13079,11256000060B,564167,112560,RUA,RUA,RADIALISTA NADIR LIMA,60,B,38,643,Céu Azul,12,988,Bairro,Céu Azul,9,VENDA NOVA,31585060.0,"(-19.821853725624123, -44.0027368368911)",-19.821853725624123,-44.0027368368911
2732,607396,07512700289B,683931,75127,RUA,RUA,ANTONIO RODRIGUES DA COSTA,289,B,33,638,Casa Branca,307,448,Bairro,Mariano de Abreu,3,LESTE,31050010.0,"(-19.8921156017279, -43.88715986399189)",-19.8921156017279,-43.88715986399189
2733,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2734,88362,06726300486,60507,67263,RUA,RUA,TENENTE ANASTACIO DE MOURA,486,,141,765,Santa Efigênia,235,108,Seção Suburbana,Oitava,3,LESTE,30240390.0,"(-19.92382995089533, -43.91648081746237)",-19.92382995089533,-43.91648081746237
2735,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
2736,233853,01032002535,456527,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,2535,,4,604,Alto dos Pinheiros,144,240,Bairro,João Pinheiro,5,NOROESTE,30622033.0,"(-19.928390651333977, -44.00635090725013)",-19.928390651333977,-44.00635090725013
2737,384716,06622000300,461815,66220,RUA,RUA,SOARES NOGUEIRA,300,,26,631,Camargos,149,277,Bairro,Camargos,7,OESTE,30520330.0,"(-19.939948689277745, -44.024978611616426)",-19.939948689277745,-44.024978611616426
2738,361030,06751210211,370937,67512,AVE,AVENIDA,TERESA CRISTINA,10211,,224,1144,Santa Margarida,221,200,Bairro,do Barreiro,1,BARREIRO,30640240.0,"(-19.972984061210024, -44.0249621873119)",-19.972984061210024,-44.0249621873119
2739,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
2740,566705,03947000585,602922,39470,RUA,RUA,JULIO DE CASTILHO,585,,103,720,Marajó,257,478,Bairro,Cinqüentenário,7,OESTE,30570080.0,"(-19.959197045918316, -43.98132308608028)",-19.95919704591832,-43.98132308608028
2741,640243,30060600660,632304,300606,RUA,RUA,AMILCAR VIANNA MARTINS,660,,18,623,Buritis,212,171,Bairro,dos Buritis,7,OESTE,30575825.0,"(-19.98551495629579, -43.972561089867185)",-19.98551495629579,-43.97256108986719
2742,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
2743,589609,03589902800,709812,35899,VIA,VIA,GERALDO DIAS,2800,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30628260.0,"(-20.02281270276456, -44.009107412462015)",-20.02281270276456,-44.009107412462015
2744,359738,10298901255,416302,102989,RUA,RUA,SAO PEDRO DA ALDEIA,1255,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30390021.0,"(-20.005187095482608, -43.976571437896055)",-20.005187095482608,-43.976571437896055
2745,24148,08887600780,895936,88876,RUA,RUA,PROFESSOR NAVANTINO ALVES,780,,478,1487,Cidade Jardim Taquaril,244,454,Bairro,Cidade Jardim Taquaril,3,LESTE,30285746.0,"(-19.93341036716918, -43.882541521360906)",-19.93341036716918,-43.882541521360906
2746,751182,30319300138,834897,303193,RUA,RUA,TRES,138,,115,733,Nova Pampulha,16,983,Bairro,do Trevo,8,PAMPULHA,31370710.0,"(-19.8306889840148, -44.016638796227944)",-19.8306889840148,-44.01663879622794
2747,225393,05728800510,323481,57288,RUA,RUA,JOAQUIM CORREA DE AQUINO,510,,26,631,Camargos,149,277,Bairro,Camargos,7,OESTE,30520430.0,"(-19.938733726184868, -44.02539079767565)",-19.938733726184868,-44.02539079767565
2748,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
2749,108438,03329800141,88310,33298,RUA,RUA,HILARINO BENEDITO MALTA,141,,100,717,Madre Gertrudes,326,529,Bairro,Madre Gertrudes,7,OESTE,30512770.0,"(-19.949103201860137, -44.0032009374498)",-19.949103201860137,-44.0032009374498
2750,596176,07615800495,726100,76158,RUA,RUA,JOAO GUALBERTO COSTA,495,,173,798,Serrano,77,725,Bairro,Serrano,8,PAMPULHA,30882747.0,"(-19.875101045721507, -44.017005495454995)",-19.875101045721507,-44.017005495455
2751,575496,10298900751,672923,102989,RUA,RUA,SAO PEDRO DA ALDEIA,751,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30390021.0,"(-20.002630138838864, -43.97135493639564)",-20.002630138838864,-43.97135493639564
2752,48302,07664000194,877181,76640,VIA,VIA,LIGACAO BR DUZENTOS E SESSENTA E DOIS - SABARA,194,,187,812,Goiânia,67,776,Bairro,Vitória,4,NORDESTE,31970005.0,"(-19.865405226138183, -43.89152328149738)",-19.865405226138183,-43.89152328149738
2753,755057,08747000765,799571,87470,RUA,RUA,BURITIS,765,,296,1299,Candelária,282,910,Bairro,Candelária,9,VENDA NOVA,31510270.0,"(-19.81624110584338, -43.967175003406204)",-19.81624110584338,-43.96717500340621
2754,604348,10298901350,664754,102989,RUA,RUA,SAO PEDRO DA ALDEIA,1350,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30390000.0,"(-20.00355717662228, -43.98378335793082)",-20.00355717662228,-43.98378335793082
2755,751182,30319300138,834897,303193,RUA,RUA,TRES,138,,115,733,Nova Pampulha,16,983,Bairro,do Trevo,8,PAMPULHA,31370710.0,"(-19.8306889840148, -44.016638796227944)",-19.8306889840148,-44.01663879622794
2756,275544,01405600507,305256,14056,RUA,RUA,CASTIGLIANO,507,,121,739,Padre Eustáquio,141,255,Vila,Padre Eustáquio,5,NOROESTE,30720402.0,"(-19.918563923623648, -43.97570429660803)",-19.918563923623648,-43.97570429660803
2757,538513,12759300307,322826,127593,RUA,RUA,CHOPOTO,307,,128,748,Pindorama,131,728,Bairro,Pindorama,5,NOROESTE,30880510.0,"(-19.912354689849348, -44.02723798386897)",-19.912354689849348,-44.02723798386897
2758,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2759,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2760,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2761,124795,07517001661,127870,75170,RUA,RUA,MONSENHOR JOAO MARTINS,1661,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881004.0,"(-19.901106530616104, -44.02608122502174)",-19.901106530616104,-44.02608122502174
2762,139365,13000607655,838291,130006,AVE,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,7655,,25,630,Califórnia,289,531,Bairro,Califórnia,5,NOROESTE,30535550.0,"(-19.935930343322788, -44.026433204201865)",-19.935930343322788,-44.026433204201865
2763,38013,31285900005,852461,312859,RUA,RUA,BICUIBA,5,,425,1677,Vila Mangueiras,227,634,Bairro,Independência,1,BARREIRO,,"(-20.015738868787558, -44.03888487249853)",-20.01573886878756,-44.03888487249853
2764,375643,06751200017,462063,67512,AVE,AVENIDA,TERESA CRISTINA,17,,224,1144,Santa Margarida,221,200,Bairro,do Barreiro,1,BARREIRO,30410600.0,"(-19.9751114038749, -44.027750397046525)",-19.9751114038749,-44.027750397046525
2765,377052,06654801800,436363,66548,RUA,RUA,WALDOMIRO LOBO,1800,,77,691,Heliópolis,36,312,Bairro,Heliópolis,6,NORTE,31741440.0,"(-19.845875131583192, -43.933329224933644)",-19.845875131583192,-43.93332922493365
2766,26302,30258600657,807836,302586,RUA,RUA,DO EXECUTIVO,657,,288,1291,Bispo de Maura,14,44,Bairro,Nova Pampulha,8,PAMPULHA,31370802.0,"(-19.826335016467503, -44.013493247650565)",-19.826335016467503,-44.013493247650565
2767,646802,11894500100C,665280,118945,RUA,RUA,MARIA JOSE FERNANDES,100,C,179,804,Teixeira Dias,254,204,Bairro,Resplendor,1,BARREIRO,30644240.0,"(-19.989949198461666, -44.01704491212042)",-19.989949198461662,-44.01704491212042
2768,675654,10913700275,720091,109137,RUA,RUA,FAUNA,275,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881002.0,"(-19.89909753203986, -44.02572904905865)",-19.89909753203986,-44.02572904905865
2769,463588,10139300173,253047,101393,RUA,RUA,DOS GEOLOGOS,173,,2,602,Alípio de Melo,109,756,Conjunto Habitacional,Alípio de Melo,8,PAMPULHA,30840000.0,"(-19.897096004412138, -44.0009030291348)",-19.897096004412138,-44.0009030291348
2770,648626,03589900010,658085,35899,VIA,VIA,GERALDO DIAS,10,,484,1494,Serra do Curral,226,287,Bairro,Solar do Barreiro,1,BARREIRO,30628260.0,"(-20.01542801107397, -44.00219236468655)",-20.01542801107397,-44.00219236468655
2771,177220,02197200240,192037,21972,RUA,RUA,FRANCISCO BRETAS BHERING,240,,201,828,Copacabana,25,320,Bairro,Copacabana,8,PAMPULHA,31550060.0,"(-19.83671699671751, -43.9928256433016)",-19.83671699671751,-43.9928256433016
2772,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
2773,33542,31218800139,839991,312188,RUA,RUA,NELSON MANDELA,139,,200,827,Trevo,16,983,Bairro,do Trevo,8,PAMPULHA,31370635.0,"(-19.82818662957038, -44.0101152118478)",-19.82818662957038,-44.0101152118478
2774,337072,02148000162,174695,21480,AVE,AVENIDA,SALAMANCA,162,,61,670,Europa,7,890,Bairro,Cenáculo,9,VENDA NOVA,31620010.0,"(-19.804429705460976, -43.96641648224385)",-19.804429705460976,-43.96641648224385
2775,755078,10663300580,802799,106633,AVE,AVENIDA,JOSE DE PATROCINIO PONTES,580,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210090.0,"(-19.955052537968758, -43.907608387557005)",-19.95505253796876,-43.907608387557005
2776,589609,03589902800,709812,35899,VIA,VIA,GERALDO DIAS,2800,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30628260.0,"(-20.02281270276456, -44.009107412462015)",-20.02281270276456,-44.009107412462015
2777,82879,07894800065,44723,78948,RUA,RUA,TAQUARIL,65,,171,796,Saudade,101,445,Parque,Cruzeiro do Sul,3,LESTE,30285380.0,"(-19.919356482479056, -43.899060498164474)",-19.919356482479056,-43.89906049816448
2778,139365,13000607655,838291,130006,AVE,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,7655,,25,630,Califórnia,289,531,Bairro,Califórnia,5,NOROESTE,30535550.0,"(-19.935930343322788, -44.026433204201865)",-19.935930343322788,-44.026433204201865
2779,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
2780,647911,03589900100,658069,35899,VIA,VIA,GERALDO DIAS,100,,484,1494,Serra do Curral,226,287,Bairro,Solar do Barreiro,1,BARREIRO,30628260.0,"(-20.01637716383096, -44.00366289820915)",-20.01637716383096,-44.00366289820915
2781,725249,12473000085,754885,124730,RUA,RUA,OTACILIO BRAGA DE JESUS,85,,87,703,Jardim dos Comerciários,1,897,Bairro,Esplendor,9,VENDA NOVA,31652210.0,"(-19.78230582861764, -43.975339258488304)",-19.78230582861764,-43.975339258488304
2782,192731,02160000130,256650,21600,RUA,RUA,PAULO DE LIMA NAVES,130,,173,798,Serrano,77,725,Bairro,Serrano,8,PAMPULHA,30882665.0,"(-19.87600149970084, -44.013744334923764)",-19.87600149970084,-44.01374433492376
2783,521004,30059200301,546022,300592,RUA,RUA,DOUTOR JAVERT BARROS,301,,18,623,Buritis,212,171,Bairro,dos Buritis,7,OESTE,30575849.0,"(-19.983093926127665, -43.979496113509256)",-19.983093926127665,-43.979496113509256
2784,626521,08440201290,683655,84402,RUA,RUA,SOUZA AGUIAR,1290,,33,638,Casa Branca,307,448,Bairro,Mariano de Abreu,3,LESTE,31050240.0,"(-19.90005004012072, -43.886520036219196)",-19.90005004012072,-43.8865200362192
2785,169424,30308100100,178042,303081,RUA,RUA,VENDA NOVA,100,,104,721,Maria Helena,9,998,Bairro,Paraúna,9,VENDA NOVA,31680190.0,"(-19.799798141998803, -44.00082907588762)",-19.799798141998803,-44.00082907588762
2786,500362,11394100057A,553770,113941,RUA,RUA,RUBIACEA,57,A,93,709,Lagoinha Leblon,266,917,Bairro,Piratininga,9,VENDA NOVA,31573310.0,"(-19.807834825092556, -43.992995756228154)",-19.80783482509256,-43.99299575622816
2787,503517,30312000317,540936,303120,AVE,AVENIDA,JOAO ROLLA FILHO,317,,228,1148,Diamante,251,629,Bairro,Diamante,1,BARREIRO,30627230.0,"(-19.99540495540167, -44.02184863627433)",-19.99540495540167,-44.02184863627433
2788,124795,07517001661,127870,75170,RUA,RUA,MONSENHOR JOAO MARTINS,1661,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881004.0,"(-19.901106530616104, -44.02608122502174)",-19.901106530616104,-44.02608122502174
2789,380054,06471600105,86258,64716,RUA,RUA,SENADOR LEMOS,105,,194,819,Vista Alegre,204,474,Bairro,Vista Alegre,7,OESTE,30514150.0,"(-19.95653928394173, -43.99771656745945)",-19.95653928394173,-43.99771656745945
2790,409781,09336600190,466567,93366,RUA,RUA,CARMELITA COELHO DA ROCHA,190,,80,694,Independência,227,634,Bairro,Independência,1,BARREIRO,30672220.0,"(-20.02115554539788, -44.03655840333758)",-20.02115554539788,-44.03655840333758
2791,469605,04714500020,538238,47145,RUA,RUA,NAIR CAMILLO DOS REIS,20,,476,1485,CDI Jatobá,225,618,Bairro,Jatobá,1,BARREIRO,30664002.0,"(-19.996706633990513, -44.038586806174266)",-19.996706633990517,-44.038586806174266
2792,301804,08286700451,432323,82867,RUA,RUA,ITAMBE DO MATO DENTRO,451,,173,798,Serrano,77,725,Bairro,Serrano,8,PAMPULHA,30882670.0,"(-19.87691354724056, -44.008091564869154)",-19.87691354724056,-44.008091564869154
2793,38013,31285900005,852461,312859,RUA,RUA,BICUIBA,5,,425,1677,Vila Mangueiras,227,634,Bairro,Independência,1,BARREIRO,,"(-20.015738868787558, -44.03888487249853)",-20.01573886878756,-44.03888487249853
2794,72074,06010700150A,21229,60107,RUA,RUA,SALVADOR GURGEL,150,A,140,763,Santa Cruz,76,850,Bairro,Santa Cruz,4,NORDESTE,31155180.0,"(-19.874108263620172, -43.93924809206749)",-19.87410826362017,-43.93924809206749
2795,688604,10663301951,873279,106633,AVE,AVENIDA,JOSE DE PATROCINIO PONTES,1951,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210090.0,"(-19.961849659527086, -43.919019975290595)",-19.961849659527086,-43.9190199752906
2796,743578,08439600810B,859930,84396,RUA,RUA,ANHEMBI,810,B,166,790,Piratininga,266,917,Bairro,Piratininga,9,VENDA NOVA,31573400.0,"(-19.81019704611046, -43.991369499814496)",-19.81019704611046,-43.991369499814496
2797,732028,31171900147,880615,311719,RUA,RUA,FLOR DO IPE,147,,204,831,Jardim Vitória,67,776,Bairro,Vitória,4,NORDESTE,31974068.0,"(-19.84997612935026, -43.87551035545266)",-19.84997612935026,-43.87551035545266
2798,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
2799,126312,10543900151,126811,105439,RUA,RUA,OUTONO,151,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30880482.0,"(-19.902432786958148, -44.026259798264476)",-19.902432786958148,-44.02625979826448
2800,86460,05493200810,22312,54932,RUA,RUA,POUSO ALEGRE,810,,68,679,Floresta,302,106,Seção Suburbana,Sexta,3,LESTE,31015184.0,"(-19.911771177119707, -43.931613652248636)",-19.911771177119707,-43.93161365224864
2801,641550,04199000727,633280,41990,AVE,AVENIDA,PADRE JOSE NASCIMENTO,727,,480,1490,Bairro das Indústrias I,219,219,Bairro,das Indústrias,1,BARREIRO,30610050.0,"(-19.957221368201974, -44.01407928141144)",-19.95722136820197,-44.01407928141144
2802,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
2803,483206,10001600248,355549,100016,RUA,RUA,RADIALISTA ORLANDO CAVALCANTE,248,,38,643,Céu Azul,12,988,Bairro,Céu Azul,9,VENDA NOVA,31578440.0,"(-19.81317190845078, -44.008059722498544)",-19.81317190845078,-44.008059722498544
2804,626190,03965700079B,688125,39657,RUA,RUA,JUNQUILHOS,79,B,116,734,Nova Suissa,314,150,Bairro,Calafate,7,OESTE,30421010.0,"(-19.928815777601308, -43.97263287141028)",-19.928815777601308,-43.97263287141028
2805,73951,01671700543A,34406,16717,RUA,RUA,CONDE RIBEIRO DO VALE,543,A,137,760,Sagrada Família,119,425,Bairro,Sagrada Família,3,LESTE,31030470.0,"(-19.9030937678635, -43.92395872322837)",-19.9030937678635,-43.92395872322837
2806,588611,11605400095,583856,116054,RUA,RUA,DOUTOR JOAO MIRANDA,95,,55,662,Dona Clara,58,412,Bairro,Dona Clara,8,PAMPULHA,31260380.0,"(-19.861074472320155, -43.93646601731742)",-19.861074472320155,-43.93646601731742
2807,14249,03720401050,30724,37204,RUA,RUA,JAVARI,1050,,135,758,Renascença,93,377,Vila,Industrial Melo Viana,4,NORDESTE,31130392.0,"(-19.890427986173055, -43.94248857611563)",-19.89042798617305,-43.94248857611563
2808,608437,06751200020,667016,67512,AVE,AVENIDA,TERESA CRISTINA,20,,224,1144,Santa Margarida,221,200,Bairro,do Barreiro,1,BARREIRO,30710640.0,"(-19.972266322628943, -44.02371484528323)",-19.972266322628943,-44.02371484528323
2809,23781,30815200628,890977,308152,RUA,RUA,RAIMUNDO CORREIA,628,,251,1176,Granja Werneck,321,985,Bairro,Solimões,6,NORTE,31873748.0,"(-19.797283580831195, -43.91399635134236)",-19.797283580831195,-43.91399635134236
