number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918356,MapBox,2918356,-23.646014,-46.590932,0.86963,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918356,OpenRouteService,2918356,-23.646014,-46.590932,1.0,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918356,Here,2918356,-23.64595,-46.59101,1.0,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918357,Google,2918357,-23.8747448,-46.631251,,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918357,MapBox,2918357,-23.8924383,-46.6174,0.686429,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918357,OpenRouteService,2918357,-23.586137,-46.723912,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918357,Here,2918357,-23.88093,-46.62635,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
158,RUA CORONEL EUCLIDES MACHADO,SAO PAULO,-23.508094,-46.686337,2918358,MapBox,2918358,-23.5068,-46.684463,0.86963,"SAO PAULO, RUA CORONEL EUCLIDES MACHADO, 158, SP"
158,RUA CORONEL EUCLIDES MACHADO,SAO PAULO,-23.508094,-46.686337,2918358,Google,2918358,-23.5079996,-46.6847951,,"SAO PAULO, RUA CORONEL EUCLIDES MACHADO, 158, SP"
158,RUA CORONEL EUCLIDES MACHADO,SAO PAULO,-23.508094,-46.686337,2918358,OpenRouteService,2918358,-22.585346,-46.522352,1.0,"SAO PAULO, RUA CORONEL EUCLIDES MACHADO, 158, SP"
158,RUA CORONEL EUCLIDES MACHADO,SAO PAULO,-23.508094,-46.686337,2918358,Here,2918358,-23.50776,-46.68492,1.0,"SAO PAULO, RUA CORONEL EUCLIDES MACHADO, 158, SP"
SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,-23.420512,-46.590798,2918359,Here,2918359,-23.42024,-46.59081,1.0,"SAO PAULO, ENGENHEIRO ANTONIO DE TOLEDO, SN, SP"
SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,-23.420512,-46.590798,2918359,OpenRouteService,2918359,-23.570533,-46.663713,0.6,"SAO PAULO, ENGENHEIRO ANTONIO DE TOLEDO, SN, SP"
SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,-23.420512,-46.590798,2918359,MapBox,2918359,-23.4206037,-46.5906777,0.698333,"SAO PAULO, ENGENHEIRO ANTONIO DE TOLEDO, SN, SP"
SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,-23.420512,-46.590798,2918359,Google,2918359,-23.4202601,-46.5908661,,"SAO PAULO, ENGENHEIRO ANTONIO DE TOLEDO, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918360,MapBox,2918360,-23.8924383,-46.6174,0.686429,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918360,Google,2918360,-23.8747448,-46.631251,,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918360,Here,2918360,-23.88093,-46.62635,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918360,OpenRouteService,2918360,-23.586137,-46.723912,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
75,BAZILIO RAMOS,SAO PAULO,-23.718741,-46.752944,2918361,Here,2918361,-23.72007,-46.75427,1.0,"SAO PAULO, BAZILIO RAMOS, 75, SP"
75,BAZILIO RAMOS,SAO PAULO,-23.718741,-46.752944,2918361,MapBox,2918361,-23.719935,-46.754326,0.86037,"SAO PAULO, BAZILIO RAMOS, 75, SP"
75,BAZILIO RAMOS,SAO PAULO,-23.718741,-46.752944,2918361,Google,2918361,-23.7180243,-46.7527388,,"SAO PAULO, BAZILIO RAMOS, 75, SP"
75,BAZILIO RAMOS,SAO PAULO,-23.718741,-46.752944,2918361,OpenRouteService,2918361,-23.570533,-46.663713,1.0,"SAO PAULO, BAZILIO RAMOS, 75, SP"
658,RUA PAULO BIFANO ALVES,SAO PAULO,-23.503497,-46.485185,2918362,Here,2918362,-23.50345,-46.48528,0.96,"SAO PAULO, RUA PAULO BIFANO ALVES, 658, SP"
658,RUA PAULO BIFANO ALVES,SAO PAULO,-23.503497,-46.485185,2918362,Google,2918362,-23.5035516,-46.4845997,,"SAO PAULO, RUA PAULO BIFANO ALVES, 658, SP"
658,RUA PAULO BIFANO ALVES,SAO PAULO,-23.503497,-46.485185,2918362,MapBox,2918362,-23.50327,-46.484988,0.86963,"SAO PAULO, RUA PAULO BIFANO ALVES, 658, SP"
658,RUA PAULO BIFANO ALVES,SAO PAULO,-23.503497,-46.485185,2918362,OpenRouteService,2918362,-23.503498,-46.487562,1.0,"SAO PAULO, RUA PAULO BIFANO ALVES, 658, SP"
355,RUA ATILIO PIFFER,SAO PAULO,-23.511704,-46.660246,2918363,MapBox,2918363,-23.511455,-46.660515,0.865661,"SAO PAULO, RUA ATILIO PIFFER, 355, SP"
355,RUA ATILIO PIFFER,SAO PAULO,-23.511704,-46.660246,2918363,OpenRouteService,2918363,-23.570533,-46.663713,1.0,"SAO PAULO, RUA ATILIO PIFFER, 355, SP"
355,RUA ATILIO PIFFER,SAO PAULO,-23.511704,-46.660246,2918363,Here,2918363,-23.51159,-46.66028,1.0,"SAO PAULO, RUA ATILIO PIFFER, 355, SP"
355,RUA ATILIO PIFFER,SAO PAULO,-23.511704,-46.660246,2918363,Google,2918363,-23.5114725,-46.6603575,,"SAO PAULO, RUA ATILIO PIFFER, 355, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918364,Google,2918364,-23.5557714,-46.6395571,,"SAO PAULO, DOS LIRIOS, 10, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918364,OpenRouteService,2918364,-23.570533,-46.663713,1.0,"SAO PAULO, DOS LIRIOS, 10, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918364,Here,2918364,-23.61048,-46.64295,1.0,"SAO PAULO, DOS LIRIOS, 10, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918364,MapBox,2918364,-23.610426,-46.64296,0.86037,"SAO PAULO, DOS LIRIOS, 10, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918365,Here,2918365,-23.46652,-46.58925,1.0,"SAO PAULO, AMIZADE,          2, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918365,MapBox,2918365,-23.610855,-46.455773,0.78037,"SAO PAULO, AMIZADE,          2, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918365,Google,2918365,-23.5557714,-46.6395571,,"SAO PAULO, AMIZADE,          2, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918365,OpenRouteService,2918365,-23.570533,-46.663713,1.0,"SAO PAULO, AMIZADE,          2, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918366,MapBox,2918366,-23.610426,-46.64296,0.86037,"SAO PAULO, DOS LIRIOS, 10, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918366,Here,2918366,-23.61048,-46.64295,1.0,"SAO PAULO, DOS LIRIOS, 10, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918366,Google,2918366,-23.5557714,-46.6395571,,"SAO PAULO, DOS LIRIOS, 10, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2918366,OpenRouteService,2918366,-23.570533,-46.663713,1.0,"SAO PAULO, DOS LIRIOS, 10, SP"
265,AVENIDA EUCALIPTOS,SAO PAULO,-23.60667,-46.673274,2918367,MapBox,2918367,-23.606532,-46.673173,0.778889,"SAO PAULO, AVENIDA EUCALIPTOS, 265, SP"
265,AVENIDA EUCALIPTOS,SAO PAULO,-23.60667,-46.673274,2918367,Here,2918367,-23.60664,-46.6732,1.0,"SAO PAULO, AVENIDA EUCALIPTOS, 265, SP"
265,AVENIDA EUCALIPTOS,SAO PAULO,-23.60667,-46.673274,2918367,Google,2918367,-23.6066637,-46.6731448,,"SAO PAULO, AVENIDA EUCALIPTOS, 265, SP"
265,AVENIDA EUCALIPTOS,SAO PAULO,-23.60667,-46.673274,2918367,OpenRouteService,2918367,-23.60653,-46.673157,1.0,"SAO PAULO, AVENIDA EUCALIPTOS, 265, SP"
910,AVENIDA FERNANDES M DE ALMEIDA,SAO PAULO,-23.429421,-46.714637,2918368,Here,2918368,-23.5927,-46.48556,0.73,"SAO PAULO, AVENIDA FERNANDES M DE ALMEIDA, 910, SP"
910,AVENIDA FERNANDES M DE ALMEIDA,SAO PAULO,-23.429421,-46.714637,2918368,Google,2918368,-23.5105496,-46.567797,,"SAO PAULO, AVENIDA FERNANDES M DE ALMEIDA, 910, SP"
910,AVENIDA FERNANDES M DE ALMEIDA,SAO PAULO,-23.429421,-46.714637,2918368,OpenRouteService,2918368,-22.772586,-43.351994,1.0,"SAO PAULO, AVENIDA FERNANDES M DE ALMEIDA, 910, SP"
910,AVENIDA FERNANDES M DE ALMEIDA,SAO PAULO,-23.429421,-46.714637,2918368,MapBox,2918368,-23.565659,-46.301557,0.650494,"SAO PAULO, AVENIDA FERNANDES M DE ALMEIDA, 910, SP"
555,RUA ARTUR ORLANDO,SAO PAULO,-23.515093,-46.74792,2918369,OpenRouteService,2918369,-8.057796,-34.895842,1.0,"SAO PAULO, RUA ARTUR ORLANDO, 555, SP"
555,RUA ARTUR ORLANDO,SAO PAULO,-23.515093,-46.74792,2918369,Google,2918369,-23.5152185,-46.747632,,"SAO PAULO, RUA ARTUR ORLANDO, 555, SP"
555,RUA ARTUR ORLANDO,SAO PAULO,-23.515093,-46.74792,2918369,Here,2918369,-23.5152,-46.74754,1.0,"SAO PAULO, RUA ARTUR ORLANDO, 555, SP"
555,RUA ARTUR ORLANDO,SAO PAULO,-23.515093,-46.74792,2918369,MapBox,2918369,-23.515242,-46.747594,0.865661,"SAO PAULO, RUA ARTUR ORLANDO, 555, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2918370,MapBox,2918370,-23.62505,-46.506118,0.865661,"SAO PAULO, RUA BATISTA FERGUSIO, 1754, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2918370,Google,2918370,-23.6250982,-46.5059403,,"SAO PAULO, RUA BATISTA FERGUSIO, 1754, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2918370,Here,2918370,-23.62523,-46.50517,0.99,"SAO PAULO, RUA BATISTA FERGUSIO, 1754, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2918370,OpenRouteService,2918370,-22.029244,-47.428237,1.0,"SAO PAULO, RUA BATISTA FERGUSIO, 1754, SP"
71,RUA JOAQUIM ANTUNES,SAO PAULO,-23.567385,-46.678951,2918371,OpenRouteService,2918371,-23.567338,-46.679052,0.8,"SAO PAULO, RUA JOAQUIM ANTUNES, 71, SP"
71,RUA JOAQUIM ANTUNES,SAO PAULO,-23.567385,-46.678951,2918371,Here,2918371,-23.56747,-46.67926,1.0,"SAO PAULO, RUA JOAQUIM ANTUNES, 71, SP"
71,RUA JOAQUIM ANTUNES,SAO PAULO,-23.567385,-46.678951,2918371,MapBox,2918371,-23.56747,-46.679291,0.865661,"SAO PAULO, RUA JOAQUIM ANTUNES, 71, SP"
71,RUA JOAQUIM ANTUNES,SAO PAULO,-23.567385,-46.678951,2918371,Google,2918371,-23.567531,-46.6793247,,"SAO PAULO, RUA JOAQUIM ANTUNES, 71, SP"
715,AVENIDA DOUTOR ARNALDO,SAO PAULO,-23.553588,-46.672413,2918372,Here,2918372,-23.55362,-46.67251,1.0,"SAO PAULO, AVENIDA DOUTOR ARNALDO, 715, SP"
715,AVENIDA DOUTOR ARNALDO,SAO PAULO,-23.553588,-46.672413,2918372,MapBox,2918372,-23.553288,-46.673198,0.865661,"SAO PAULO, AVENIDA DOUTOR ARNALDO, 715, SP"
715,AVENIDA DOUTOR ARNALDO,SAO PAULO,-23.553588,-46.672413,2918372,OpenRouteService,2918372,-23.553871,-46.671771,1.0,"SAO PAULO, AVENIDA DOUTOR ARNALDO, 715, SP"
715,AVENIDA DOUTOR ARNALDO,SAO PAULO,-23.553588,-46.672413,2918372,Google,2918372,-23.5545234,-46.67358780000001,,"SAO PAULO, AVENIDA DOUTOR ARNALDO, 715, SP"
        32,CARLOS JORGE SCHMIDT,SAO PAULO,-23.79193,-46.734728,2918373,Google,2918373,-23.7920152,-46.7348308,,"SAO PAULO, CARLOS JORGE SCHMIDT,         32, SP"
        32,CARLOS JORGE SCHMIDT,SAO PAULO,-23.79193,-46.734728,2918373,OpenRouteService,2918373,-23.570533,-46.663713,1.0,"SAO PAULO, CARLOS JORGE SCHMIDT,         32, SP"
        32,CARLOS JORGE SCHMIDT,SAO PAULO,-23.79193,-46.734728,2918373,MapBox,2918373,-23.795478,-46.736795,0.865661,"SAO PAULO, CARLOS JORGE SCHMIDT,         32, SP"
        32,CARLOS JORGE SCHMIDT,SAO PAULO,-23.79193,-46.734728,2918373,Here,2918373,-23.79558,-46.7365,1.0,"SAO PAULO, CARLOS JORGE SCHMIDT,         32, SP"
S/N,RUA FAUSTOLO,SAO PAULO,-23.524004,-46.687151,2918374,Here,2918374,-23.52393,-46.69067,1.0,"SAO PAULO, RUA FAUSTOLO, S/N, SP"
S/N,RUA FAUSTOLO,SAO PAULO,-23.524004,-46.687151,2918374,MapBox,2918374,-23.4784143,-46.6076177,0.622937,"SAO PAULO, RUA FAUSTOLO, S/N, SP"
S/N,RUA FAUSTOLO,SAO PAULO,-23.524004,-46.687151,2918374,OpenRouteService,2918374,-22.154376,-48.428808,0.3,"SAO PAULO, RUA FAUSTOLO, S/N, SP"
S/N,RUA FAUSTOLO,SAO PAULO,-23.524004,-46.687151,2918374,Google,2918374,-23.523921,-46.6949125,,"SAO PAULO, RUA FAUSTOLO, S/N, SP"
398,RUA BREJO ALEGRE,SAO PAULO,-23.602314,-46.683325,2918375,Here,2918375,-23.60227,-46.6831,1.0,"SAO PAULO, RUA BREJO ALEGRE, 398, SP"
398,RUA BREJO ALEGRE,SAO PAULO,-23.602314,-46.683325,2918375,MapBox,2918375,-23.602198,-46.683064,0.865661,"SAO PAULO, RUA BREJO ALEGRE, 398, SP"
398,RUA BREJO ALEGRE,SAO PAULO,-23.602314,-46.683325,2918375,Google,2918375,-23.6021968,-46.6830688,,"SAO PAULO, RUA BREJO ALEGRE, 398, SP"
398,RUA BREJO ALEGRE,SAO PAULO,-23.602314,-46.683325,2918375,OpenRouteService,2918375,-5.778171,-35.2725,1.0,"SAO PAULO, RUA BREJO ALEGRE, 398, SP"
192,RUA BOICININGA,SAO PAULO,-23.55525,-46.537327,2918376,Here,2918376,-23.55574,-46.53826,1.0,"SAO PAULO, RUA BOICININGA, 192, SP"
192,RUA BOICININGA,SAO PAULO,-23.55525,-46.537327,2918376,Google,2918376,-23.5557215,-46.5384121,,"SAO PAULO, RUA BOICININGA, 192, SP"
192,RUA BOICININGA,SAO PAULO,-23.55525,-46.537327,2918376,OpenRouteService,2918376,-23.572566,-46.691795,1.0,"SAO PAULO, RUA BOICININGA, 192, SP"
192,RUA BOICININGA,SAO PAULO,-23.55525,-46.537327,2918376,MapBox,2918376,-23.555795,-46.53823,0.86037,"SAO PAULO, RUA BOICININGA, 192, SP"
2000,AGATINO DE ESPARTA,SAO PAULO,-23.749139,-46.781145,2918377,MapBox,2918377,-23.748575,-46.78048,0.865661,"SAO PAULO, AGATINO DE ESPARTA, 2000, SP"
2000,AGATINO DE ESPARTA,SAO PAULO,-23.749139,-46.781145,2918377,Google,2918377,-23.7484368,-46.7805308,,"SAO PAULO, AGATINO DE ESPARTA, 2000, SP"
2000,AGATINO DE ESPARTA,SAO PAULO,-23.749139,-46.781145,2918377,OpenRouteService,2918377,-23.509347,-46.605975,1.0,"SAO PAULO, AGATINO DE ESPARTA, 2000, SP"
2000,AGATINO DE ESPARTA,SAO PAULO,-23.749139,-46.781145,2918377,Here,2918377,-23.74842,-46.78037,1.0,"SAO PAULO, AGATINO DE ESPARTA, 2000, SP"
7150,SADAMU INOUE,SAO PAULO,-23.791671,-46.727326,2918378,OpenRouteService,2918378,-23.483443,-46.494531,1.0,"SAO PAULO, SADAMU INOUE, 7150, SP"
7150,SADAMU INOUE,SAO PAULO,-23.791671,-46.727326,2918378,Google,2918378,-23.8280899,-46.7312565,,"SAO PAULO, SADAMU INOUE, 7150, SP"
7150,SADAMU INOUE,SAO PAULO,-23.791671,-46.727326,2918378,MapBox,2918378,-23.798784,-46.731035,0.778889,"SAO PAULO, SADAMU INOUE, 7150, SP"
7150,SADAMU INOUE,SAO PAULO,-23.791671,-46.727326,2918378,Here,2918378,-23.77428,-46.72121,1.0,"SAO PAULO, SADAMU INOUE, 7150, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2918379,Here,2918379,-23.59252,-46.5113,0.7,"SAO PAULO, RUA GOLFO DONA CALIFORNIA, 8, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2918379,OpenRouteService,2918379,-23.586137,-46.723912,1.0,"SAO PAULO, RUA GOLFO DONA CALIFORNIA, 8, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2918379,Google,2918379,-23.6224914,-46.4144929,,"SAO PAULO, RUA GOLFO DONA CALIFORNIA, 8, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918380,Here,2918380,-23.88093,-46.62635,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918380,Google,2918380,-23.8747448,-46.631251,,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918380,OpenRouteService,2918380,-23.586137,-46.723912,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918380,MapBox,2918380,-23.8924383,-46.6174,0.686429,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
246,RUA JOAO DE LEDESMA,SAO PAULO,-23.470896,-46.589023,2918381,OpenRouteService,2918381,-15.824282,-43.302412,1.0,"SAO PAULO, RUA JOAO DE LEDESMA, 246, SP"
246,RUA JOAO DE LEDESMA,SAO PAULO,-23.470896,-46.589023,2918381,MapBox,2918381,-23.471026,-46.589044,0.86963,"SAO PAULO, RUA JOAO DE LEDESMA, 246, SP"
246,RUA JOAO DE LEDESMA,SAO PAULO,-23.470896,-46.589023,2918381,Google,2918381,-23.4709797,-46.5890972,,"SAO PAULO, RUA JOAO DE LEDESMA, 246, SP"
246,RUA JOAO DE LEDESMA,SAO PAULO,-23.470896,-46.589023,2918381,Here,2918381,-23.47098,-46.58914,1.0,"SAO PAULO, RUA JOAO DE LEDESMA, 246, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918382,MapBox,2918382,-23.531875,-46.315333,0.808519,"SAO PAULO, GUATAMBUS,         77, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918382,OpenRouteService,2918382,-23.570533,-46.663713,1.0,"SAO PAULO, GUATAMBUS,         77, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918382,Google,2918382,-23.4657861,-46.5943063,,"SAO PAULO, GUATAMBUS,         77, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918382,Here,2918382,-23.71366,-46.62323,1.0,"SAO PAULO, GUATAMBUS,         77, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918383,Google,2918383,-23.5557714,-46.6395571,,"SAO PAULO, AMIZADE,          2, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918383,Here,2918383,-23.46652,-46.58925,1.0,"SAO PAULO, AMIZADE,          2, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918383,OpenRouteService,2918383,-23.570533,-46.663713,1.0,"SAO PAULO, AMIZADE,          2, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2918383,MapBox,2918383,-23.610855,-46.455773,0.78037,"SAO PAULO, AMIZADE,          2, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918384,MapBox,2918384,-23.8924383,-46.6174,0.686429,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918384,Here,2918384,-23.88093,-46.62635,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918384,OpenRouteService,2918384,-23.586137,-46.723912,1.0,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2918384,Google,2918384,-23.8747448,-46.631251,,"SAO PAULO, ESTRADA DO CURUCUTU, SN, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918385,Google,2918385,-23.4657861,-46.5943063,,"SAO PAULO, GUATAMBUS,         77, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918385,Here,2918385,-23.71366,-46.62323,1.0,"SAO PAULO, GUATAMBUS,         77, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918385,OpenRouteService,2918385,-23.570533,-46.663713,1.0,"SAO PAULO, GUATAMBUS,         77, SP"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2918385,MapBox,2918385,-23.531875,-46.315333,0.808519,"SAO PAULO, GUATAMBUS,         77, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2918386,Google,2918386,-23.4746436,-46.4248518,,"SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2918386,Here,2918386,-23.47509,-46.42473,0.89,"SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2918386,OpenRouteService,2918386,-26.223321,-49.409655,1.0,"SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2918386,MapBox,2918386,-23.431939,-46.43953,0.630741,"SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SP"
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918387,Here,2918387,-23.64595,-46.59101,1.0,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918387,Google,2918387,-23.6460342,-46.590909,,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918387,MapBox,2918387,-23.646014,-46.590932,0.86963,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2918387,OpenRouteService,2918387,-23.646014,-46.590932,1.0,"SAO PAULO, RUA JOSE ANTONIO VALADARES, 515, SP"
115,RUA DOM PERO SARDINHA,SAO PAULO,-23.60629,-46.624057,2918388,Google,2918388,-23.606438,-46.6238943,,"SAO PAULO, RUA DOM PERO SARDINHA, 115, SP"
115,RUA DOM PERO SARDINHA,SAO PAULO,-23.60629,-46.624057,2918388,Here,2918388,-23.60656,-46.624,1.0,"SAO PAULO, RUA DOM PERO SARDINHA, 115, SP"
115,RUA DOM PERO SARDINHA,SAO PAULO,-23.60629,-46.624057,2918388,MapBox,2918388,-23.606569,-46.623997,0.86963,"SAO PAULO, RUA DOM PERO SARDINHA, 115, SP"
115,RUA DOM PERO SARDINHA,SAO PAULO,-23.60629,-46.624057,2918388,OpenRouteService,2918388,-20.839129,-49.376962,1.0,"SAO PAULO, RUA DOM PERO SARDINHA, 115, SP"
300,RUA SILVILINO MANTOVANINI,SAO PAULO,-23.706353,-46.746273,2918389,Here,2918389,-23.70747,-46.74599,0.97,"SAO PAULO, RUA SILVILINO MANTOVANINI, 300, SP"
300,RUA SILVILINO MANTOVANINI,SAO PAULO,-23.706353,-46.746273,2918389,MapBox,2918389,-23.706691,-46.746245,0.865661,"SAO PAULO, RUA SILVILINO MANTOVANINI, 300, SP"
300,RUA SILVILINO MANTOVANINI,SAO PAULO,-23.706353,-46.746273,2918389,Google,2918389,-23.705066,-46.7455447,,"SAO PAULO, RUA SILVILINO MANTOVANINI, 300, SP"
300,RUA SILVILINO MANTOVANINI,SAO PAULO,-23.706353,-46.746273,2918389,OpenRouteService,2918389,-23.570533,-46.663713,1.0,"SAO PAULO, RUA SILVILINO MANTOVANINI, 300, SP"
1373,RUA SERRA DE JAIRE,SAO PAULO,-23.553207,-46.580269,2918390,Here,2918390,-23.5531,-46.58055,1.0,"SAO PAULO, RUA SERRA DE JAIRE, 1373, SP"
1373,RUA SERRA DE JAIRE,SAO PAULO,-23.553207,-46.580269,2918390,MapBox,2918390,-23.552978,-46.580405,0.86963,"SAO PAULO, RUA SERRA DE JAIRE, 1373, SP"
1373,RUA SERRA DE JAIRE,SAO PAULO,-23.553207,-46.580269,2918390,Google,2918390,-23.5529211,-46.5803596,,"SAO PAULO, RUA SERRA DE JAIRE, 1373, SP"
1373,RUA SERRA DE JAIRE,SAO PAULO,-23.553207,-46.580269,2918390,OpenRouteService,2918390,-23.425517,-46.315464,1.0,"SAO PAULO, RUA SERRA DE JAIRE, 1373, SP"
91,MARCONDES DE MOURA E COSTA,SAO PAULO,-23.405702,-46.766383,2918391,MapBox,2918391,-23.405668,-46.766397,0.872716,"SAO PAULO, MARCONDES DE MOURA E COSTA, 91, SP"
91,MARCONDES DE MOURA E COSTA,SAO PAULO,-23.405702,-46.766383,2918391,OpenRouteService,2918391,-19.829149,-43.955718,1.0,"SAO PAULO, MARCONDES DE MOURA E COSTA, 91, SP"
91,MARCONDES DE MOURA E COSTA,SAO PAULO,-23.405702,-46.766383,2918391,Here,2918391,-23.40593,-46.76628,1.0,"SAO PAULO, MARCONDES DE MOURA E COSTA, 91, SP"
91,MARCONDES DE MOURA E COSTA,SAO PAULO,-23.405702,-46.766383,2918391,Google,2918391,-23.4056946,-46.7663411,,"SAO PAULO, MARCONDES DE MOURA E COSTA, 91, SP"
