number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928435,Here,2928435,-23.88093,-46.62635,1.0,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
182,JOAO FLORENCIO PEREIRA,SAO PAULO,-23.480572,-46.756941,2928436,Here,2928436,-23.47915,-46.75915,1.0,"SP, SAO PAULO, JOAO FLORENCIO PEREIRA, 182"
182,JOAO FLORENCIO PEREIRA,SAO PAULO,-23.480572,-46.756941,2928436,Google,2928436,-23.4804577,-46.756823,,"SP, SAO PAULO, JOAO FLORENCIO PEREIRA, 182"
182,JOAO FLORENCIO PEREIRA,SAO PAULO,-23.480572,-46.756941,2928436,MapBox,2928436,-23.478907,-46.7592,0.99,"SP, SAO PAULO, JOAO FLORENCIO PEREIRA, 182"
182,JOAO FLORENCIO PEREIRA,SAO PAULO,-23.480572,-46.756941,2928436,OpenRouteService,2928436,-23.522392,-46.593147,1.0,"SP, SAO PAULO, JOAO FLORENCIO PEREIRA, 182"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2928437,OpenRouteService,2928437,-23.522392,-46.593147,1.0,"SP, SAO PAULO, ANTONIO XAVIER, 81"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2928437,Here,2928437,-23.47564,-46.42769,1.0,"SP, SAO PAULO, ANTONIO XAVIER, 81"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2928437,MapBox,2928437,-23.475535,-46.427739,0.99,"SP, SAO PAULO, ANTONIO XAVIER, 81"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2928437,Google,2928437,-23.4755153,-46.4277542,,"SP, SAO PAULO, ANTONIO XAVIER, 81"
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2928438,Google,2928438,-23.6480995,-46.5946565,,"SP, SAO PAULO, RUA GASTAO FORMENTI, 70"
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2928438,MapBox,2928438,-23.647992,-46.59416,0.99,"SP, SAO PAULO, RUA GASTAO FORMENTI, 70"
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2928438,OpenRouteService,2928438,-23.008524,-43.339611,0.8,"SP, SAO PAULO, RUA GASTAO FORMENTI, 70"
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2928438,Here,2928438,-23.64796,-46.5942,1.0,"SP, SAO PAULO, RUA GASTAO FORMENTI, 70"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928439,Google,2928439,-23.4657861,-46.5943063,,"SP, SAO PAULO, GUATAMBUS,         77"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928439,Here,2928439,-23.71366,-46.62323,1.0,"SP, SAO PAULO, GUATAMBUS,         77"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928439,OpenRouteService,2928439,-23.522392,-46.593147,1.0,"SP, SAO PAULO, GUATAMBUS,         77"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928439,MapBox,2928439,-23.464825,-46.595216,0.917407,"SP, SAO PAULO, GUATAMBUS,         77"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2928440,MapBox,2928440,-23.610855,-46.455773,0.917407,"SP, SAO PAULO, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2928440,Here,2928440,-23.46652,-46.58925,1.0,"SP, SAO PAULO, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2928440,OpenRouteService,2928440,-23.522392,-46.593147,1.0,"SP, SAO PAULO, AMIZADE,          2"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2928440,Google,2928440,-23.5557714,-46.6395571,,"SP, SAO PAULO, AMIZADE,          2"
3370,AVENIDA NORDESTINA,SAO PAULO,-23.511396,-46.428583,2928441,OpenRouteService,2928441,-23.512706,-46.433353,0.8,"SP, SAO PAULO, AVENIDA NORDESTINA, 3370"
3370,AVENIDA NORDESTINA,SAO PAULO,-23.511396,-46.428583,2928441,MapBox,2928441,-23.511597,-46.42889,0.99,"SP, SAO PAULO, AVENIDA NORDESTINA, 3370"
3370,AVENIDA NORDESTINA,SAO PAULO,-23.511396,-46.428583,2928441,Google,2928441,-23.5115866,-46.4288684,,"SP, SAO PAULO, AVENIDA NORDESTINA, 3370"
3370,AVENIDA NORDESTINA,SAO PAULO,-23.511396,-46.428583,2928441,Here,2928441,-23.51162,-46.42889,1.0,"SP, SAO PAULO, AVENIDA NORDESTINA, 3370"
82,RUA PEDRO SCHIMITD,SAO PAULO,-23.849375,-46.696163,2928442,MapBox,2928442,-23.4594432,-46.6188781,0.724127,"SP, SAO PAULO, RUA PEDRO SCHIMITD, 82"
82,RUA PEDRO SCHIMITD,SAO PAULO,-23.849375,-46.696163,2928442,Here,2928442,-23.55124,-46.74769,0.7,"SP, SAO PAULO, RUA PEDRO SCHIMITD, 82"
82,RUA PEDRO SCHIMITD,SAO PAULO,-23.849375,-46.696163,2928442,OpenRouteService,2928442,-4.526205,-44.469638,1.0,"SP, SAO PAULO, RUA PEDRO SCHIMITD, 82"
82,RUA PEDRO SCHIMITD,SAO PAULO,-23.849375,-46.696163,2928442,Google,2928442,-23.4593979,-46.6185982,,"SP, SAO PAULO, RUA PEDRO SCHIMITD, 82"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928443,Google,2928443,-23.4746436,-46.4248518,,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928443,Here,2928443,-23.47509,-46.42473,0.89,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928443,MapBox,2928443,-23.4143154,-46.5090197,0.613333,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928443,OpenRouteService,2928443,-26.223321,-49.409655,1.0,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928444,OpenRouteService,2928444,-23.874733,-46.631169,0.8,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928444,Here,2928444,-23.88093,-46.62635,1.0,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928444,MapBox,2928444,-23.8924383,-46.6174,0.787619,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928444,Google,2928444,-23.8747448,-46.631251,,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
830,JEAN DE LA HUERTA,SAO PAULO,-23.629037,-46.613641,2928445,OpenRouteService,2928445,-23.628633,-46.613606,1.0,"SP, SAO PAULO, JEAN DE LA HUERTA, 830"
830,JEAN DE LA HUERTA,SAO PAULO,-23.629037,-46.613641,2928445,Google,2928445,-23.6283738,-46.6139447,,"SP, SAO PAULO, JEAN DE LA HUERTA, 830"
830,JEAN DE LA HUERTA,SAO PAULO,-23.629037,-46.613641,2928445,MapBox,2928445,-23.628344,-46.613974,0.99,"SP, SAO PAULO, JEAN DE LA HUERTA, 830"
830,JEAN DE LA HUERTA,SAO PAULO,-23.629037,-46.613641,2928445,Here,2928445,-23.62828,-46.61375,1.0,"SP, SAO PAULO, JEAN DE LA HUERTA, 830"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928446,OpenRouteService,2928446,-26.223321,-49.409655,1.0,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928446,Here,2928446,-23.47509,-46.42473,0.89,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928446,MapBox,2928446,-23.4143154,-46.5090197,0.613333,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2928446,Google,2928446,-23.4746436,-46.4248518,,"SP, SAO PAULO, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928447,MapBox,2928447,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928447,Here,2928447,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928447,OpenRouteService,2928447,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928447,Google,2928447,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10"
       773,MARIA LOURENCA,SAO PAULO,-23.763041,-46.668552,2928448,OpenRouteService,2928448,-23.522392,-46.593147,1.0,"SP, SAO PAULO, MARIA LOURENCA,        773"
       773,MARIA LOURENCA,SAO PAULO,-23.763041,-46.668552,2928448,Google,2928448,-23.7632709,-46.6683273,,"SP, SAO PAULO, MARIA LOURENCA,        773"
       773,MARIA LOURENCA,SAO PAULO,-23.763041,-46.668552,2928448,MapBox,2928448,-23.4865952,-46.6042537,0.66037,"SP, SAO PAULO, MARIA LOURENCA,        773"
       773,MARIA LOURENCA,SAO PAULO,-23.763041,-46.668552,2928448,Here,2928448,-23.7632,-46.66808,1.0,"SP, SAO PAULO, MARIA LOURENCA,        773"
30,AVENIDA CAPORANGA,SAO PAULO,-23.720479,-46.759205,2928449,OpenRouteService,2928449,-23.723136,-46.758688,0.8,"SP, SAO PAULO, AVENIDA CAPORANGA, 30"
30,AVENIDA CAPORANGA,SAO PAULO,-23.720479,-46.759205,2928449,Google,2928449,-23.7246346,-46.7588824,,"SP, SAO PAULO, AVENIDA CAPORANGA, 30"
30,AVENIDA CAPORANGA,SAO PAULO,-23.720479,-46.759205,2928449,MapBox,2928449,-23.724478,-46.7589,0.99,"SP, SAO PAULO, AVENIDA CAPORANGA, 30"
30,AVENIDA CAPORANGA,SAO PAULO,-23.720479,-46.759205,2928449,Here,2928449,-23.72449,-46.75906,1.0,"SP, SAO PAULO, AVENIDA CAPORANGA, 30"
462,AVENIDA SAO GABRIEL,SAO PAULO,-23.581127,-46.670641,2928450,Here,2928450,-23.57917,-46.67076,1.0,"SP, SAO PAULO, AVENIDA SAO GABRIEL, 462"
462,AVENIDA SAO GABRIEL,SAO PAULO,-23.581127,-46.670641,2928450,MapBox,2928450,-23.57917,-46.670572,0.99,"SP, SAO PAULO, AVENIDA SAO GABRIEL, 462"
462,AVENIDA SAO GABRIEL,SAO PAULO,-23.581127,-46.670641,2928450,Google,2928450,-23.579182,-46.6706084,,"SP, SAO PAULO, AVENIDA SAO GABRIEL, 462"
462,AVENIDA SAO GABRIEL,SAO PAULO,-23.581127,-46.670641,2928450,OpenRouteService,2928450,-23.579159,-46.670759,0.8,"SP, SAO PAULO, AVENIDA SAO GABRIEL, 462"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2928451,Google,2928451,-23.8683448,-46.7567086,,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2928451,MapBox,2928451,-23.8676124,-46.7560816,0.787619,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2928451,Here,2928451,-23.86747,-46.7558,0.98,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2928451,OpenRouteService,2928451,-23.866982,-46.755118,0.8,"SP, SAO PAULO, RUA ENRIQUE AMORIM, 101"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928452,OpenRouteService,2928452,-23.522392,-46.593147,1.0,"SP, SAO PAULO, GUATAMBUS,         77"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928452,Here,2928452,-23.71366,-46.62323,1.0,"SP, SAO PAULO, GUATAMBUS,         77"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928452,Google,2928452,-23.4657861,-46.5943063,,"SP, SAO PAULO, GUATAMBUS,         77"
        77,GUATAMBUS,SAO PAULO,-23.712991,-46.622907,2928452,MapBox,2928452,-23.464825,-46.595216,0.917407,"SP, SAO PAULO, GUATAMBUS,         77"
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2928453,Here,2928453,-23.6344,-46.46725,0.94,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45"
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2928453,OpenRouteService,2928453,-23.522392,-46.593147,1.0,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45"
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2928453,MapBox,2928453,-23.635292,-46.4688435,0.784325,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45"
45,PRAÇA PIRES RODOVALHO,SAO PAULO,-23.633767,-46.467229,2928453,Google,2928453,-23.6339606,-46.4671732,,"SP, SAO PAULO, PRAÇA PIRES RODOVALHO, 45"
       352,VALDEMAR TAVEIRA DOS SANTOS,SAO PAULO,-23.511446,-46.369486,2928454,Google,2928454,-23.5113759,-46.3695552,,"SP, SAO PAULO, VALDEMAR TAVEIRA DOS SANTOS,        352"
       352,VALDEMAR TAVEIRA DOS SANTOS,SAO PAULO,-23.511446,-46.369486,2928454,Here,2928454,-23.51144,-46.36956,1.0,"SP, SAO PAULO, VALDEMAR TAVEIRA DOS SANTOS,        352"
       352,VALDEMAR TAVEIRA DOS SANTOS,SAO PAULO,-23.511446,-46.369486,2928454,OpenRouteService,2928454,-23.522392,-46.593147,1.0,"SP, SAO PAULO, VALDEMAR TAVEIRA DOS SANTOS,        352"
       352,VALDEMAR TAVEIRA DOS SANTOS,SAO PAULO,-23.511446,-46.369486,2928454,MapBox,2928454,-23.511315,-46.36945,0.99,"SP, SAO PAULO, VALDEMAR TAVEIRA DOS SANTOS,        352"
1500,RUA AMARO ALVES DO ROSARIO,SAO PAULO,-23.811493,-46.714684,2928455,MapBox,2928455,-23.784902,-46.714346,0.99,"SP, SAO PAULO, RUA AMARO ALVES DO ROSARIO, 1500"
1500,RUA AMARO ALVES DO ROSARIO,SAO PAULO,-23.811493,-46.714684,2928455,Here,2928455,-23.81233,-46.73225,0.89,"SP, SAO PAULO, RUA AMARO ALVES DO ROSARIO, 1500"
1500,RUA AMARO ALVES DO ROSARIO,SAO PAULO,-23.811493,-46.714684,2928455,Google,2928455,-23.812998,-46.716629,,"SP, SAO PAULO, RUA AMARO ALVES DO ROSARIO, 1500"
1500,RUA AMARO ALVES DO ROSARIO,SAO PAULO,-23.811493,-46.714684,2928455,OpenRouteService,2928455,-23.811441,-46.724614,0.8,"SP, SAO PAULO, RUA AMARO ALVES DO ROSARIO, 1500"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928456,Here,2928456,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928456,OpenRouteService,2928456,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928456,Google,2928456,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928456,MapBox,2928456,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10"
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2928457,Here,2928457,-23.47619,-46.4191,0.98,"SP, SAO PAULO, DOS MURURES, 434"
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2928457,MapBox,2928457,-23.476499,-46.419306,0.99,"SP, SAO PAULO, DOS MURURES, 434"
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2928457,Google,2928457,-23.4764905,-46.4187338,,"SP, SAO PAULO, DOS MURURES, 434"
434,DOS MURURES,SAO PAULO,-23.476385,-46.419084,2928457,OpenRouteService,2928457,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS MURURES, 434"
303,SOLAR,SAO PAULO,-23.45492,-46.656922,2928458,Google,2928458,-23.5557714,-46.6395571,,"SP, SAO PAULO, SOLAR, 303"
303,SOLAR,SAO PAULO,-23.45492,-46.656922,2928458,OpenRouteService,2928458,-23.522392,-46.593147,1.0,"SP, SAO PAULO, SOLAR, 303"
303,SOLAR,SAO PAULO,-23.45492,-46.656922,2928458,Here,2928458,-23.45451,-46.65721,1.0,"SP, SAO PAULO, SOLAR, 303"
303,SOLAR,SAO PAULO,-23.45492,-46.656922,2928458,MapBox,2928458,-23.45484,-46.656849,0.917407,"SP, SAO PAULO, SOLAR, 303"
5,RICARDO MACEDO,SAO PAULO,-23.756092,-46.686962,2928459,MapBox,2928459,-23.757649,-46.686453,0.99,"SP, SAO PAULO, RICARDO MACEDO, 5"
5,RICARDO MACEDO,SAO PAULO,-23.756092,-46.686962,2928459,Google,2928459,-23.7566527,-46.6866231,,"SP, SAO PAULO, RICARDO MACEDO, 5"
5,RICARDO MACEDO,SAO PAULO,-23.756092,-46.686962,2928459,Here,2928459,-23.75774,-46.68615,1.0,"SP, SAO PAULO, RICARDO MACEDO, 5"
5,RICARDO MACEDO,SAO PAULO,-23.756092,-46.686962,2928459,OpenRouteService,2928459,-23.522392,-46.593147,1.0,"SP, SAO PAULO, RICARDO MACEDO, 5"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928460,Google,2928460,-23.5557714,-46.6395571,,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928460,OpenRouteService,2928460,-23.522392,-46.593147,1.0,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928460,MapBox,2928460,-23.610426,-46.64296,0.99,"SP, SAO PAULO, DOS LIRIOS, 10"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2928460,Here,2928460,-23.61048,-46.64295,1.0,"SP, SAO PAULO, DOS LIRIOS, 10"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2928461,MapBox,2928461,-23.5720944,-46.5860072,0.65358,"SP, SAO PAULO, SINFONIA MILITAR TRAV H, S/N"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2928461,OpenRouteService,2928461,-23.805701,-46.76469,1.0,"SP, SAO PAULO, SINFONIA MILITAR TRAV H, S/N"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2928461,Google,2928461,-23.8055859,-46.7645897,,"SP, SAO PAULO, SINFONIA MILITAR TRAV H, S/N"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2928461,Here,2928461,-23.80633,-46.76526,0.88,"SP, SAO PAULO, SINFONIA MILITAR TRAV H, S/N"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2928462,Google,2928462,-23.4844128,-46.49832050000001,,"SP, SAO PAULO, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2928462,Here,2928462,-23.63813,-46.73741,0.73,"SP, SAO PAULO, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2928462,OpenRouteService,2928462,-23.420332,-51.438213,1.0,"SP, SAO PAULO, BATUIRA DO CAMPO, 49"
49,BATUIRA DO CAMPO,SAO PAULO,-23.478662,-46.494123,2928462,MapBox,2928462,-23.484366,-46.498309,0.99,"SP, SAO PAULO, BATUIRA DO CAMPO, 49"
777,AVENIDA DE PINEDO,SAO PAULO,-23.67218,-46.716075,2928463,Google,2928463,-23.6719339,-46.7156043,,"SP, SAO PAULO, AVENIDA DE PINEDO, 777"
777,AVENIDA DE PINEDO,SAO PAULO,-23.67218,-46.716075,2928463,MapBox,2928463,-23.672351,-46.716179,0.99,"SP, SAO PAULO, AVENIDA DE PINEDO, 777"
777,AVENIDA DE PINEDO,SAO PAULO,-23.67218,-46.716075,2928463,OpenRouteService,2928463,-23.666961,-46.712725,0.8,"SP, SAO PAULO, AVENIDA DE PINEDO, 777"
777,AVENIDA DE PINEDO,SAO PAULO,-23.67218,-46.716075,2928463,Here,2928463,-23.67188,-46.71576,1.0,"SP, SAO PAULO, AVENIDA DE PINEDO, 777"
127,AVENIDA DOUTOR PEREIRA VERGUEIRO,SAO PAULO,-23.541649,-46.498175,2928464,MapBox,2928464,-23.54207,-46.497768,0.99,"SP, SAO PAULO, AVENIDA DOUTOR PEREIRA VERGUEIRO, 127"
127,AVENIDA DOUTOR PEREIRA VERGUEIRO,SAO PAULO,-23.541649,-46.498175,2928464,Google,2928464,-23.5429052,-46.49474679999999,,"SP, SAO PAULO, AVENIDA DOUTOR PEREIRA VERGUEIRO, 127"
127,AVENIDA DOUTOR PEREIRA VERGUEIRO,SAO PAULO,-23.541649,-46.498175,2928464,Here,2928464,-23.54185,-46.49782,1.0,"SP, SAO PAULO, AVENIDA DOUTOR PEREIRA VERGUEIRO, 127"
127,AVENIDA DOUTOR PEREIRA VERGUEIRO,SAO PAULO,-23.541649,-46.498175,2928464,OpenRouteService,2928464,-23.543101,-46.495118,0.8,"SP, SAO PAULO, AVENIDA DOUTOR PEREIRA VERGUEIRO, 127"
375,RUA MARTINHO LUTERO,SAO PAULO,-23.623976,-46.766255,2928465,MapBox,2928465,-23.625003,-46.767611,0.99,"SP, SAO PAULO, RUA MARTINHO LUTERO, 375"
375,RUA MARTINHO LUTERO,SAO PAULO,-23.623976,-46.766255,2928465,Google,2928465,-23.6248333,-46.76751669999999,,"SP, SAO PAULO, RUA MARTINHO LUTERO, 375"
375,RUA MARTINHO LUTERO,SAO PAULO,-23.623976,-46.766255,2928465,Here,2928465,-23.62479,-46.76725,1.0,"SP, SAO PAULO, RUA MARTINHO LUTERO, 375"
375,RUA MARTINHO LUTERO,SAO PAULO,-23.623976,-46.766255,2928465,OpenRouteService,2928465,-30.006295,-51.054671,0.8,"SP, SAO PAULO, RUA MARTINHO LUTERO, 375"
S/N,RUA ARCELINA TEIXEIRA DONA SILVA,SAO PAULO,-23.770729,-46.71742,2928466,Google,2928466,-23.7708396,-46.7175183,,"SP, SAO PAULO, RUA ARCELINA TEIXEIRA DONA SILVA, S/N"
S/N,RUA ARCELINA TEIXEIRA DONA SILVA,SAO PAULO,-23.770729,-46.71742,2928466,Here,2928466,-23.77018,-46.71721,0.9,"SP, SAO PAULO, RUA ARCELINA TEIXEIRA DONA SILVA, S/N"
S/N,RUA ARCELINA TEIXEIRA DONA SILVA,SAO PAULO,-23.770729,-46.71742,2928466,OpenRouteService,2928466,-21.12375,-47.844626,1.0,"SP, SAO PAULO, RUA ARCELINA TEIXEIRA DONA SILVA, S/N"
S/N,RUA ARCELINA TEIXEIRA DONA SILVA,SAO PAULO,-23.770729,-46.71742,2928466,MapBox,2928466,-23.5720944,-46.5860072,0.628889,"SP, SAO PAULO, RUA ARCELINA TEIXEIRA DONA SILVA, S/N"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2928467,Google,2928467,-23.6334308,-46.4686019,,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2928467,MapBox,2928467,-23.633531,-46.468537,0.99,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2928467,Here,2928467,-23.63336,-46.46859,1.0,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400"
400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,-23.633406,-46.468582,2928467,OpenRouteService,2928467,-23.632046,-46.462406,0.8,"SP, SAO PAULO, RUA LOURENCO LEITE PENTEADO, 400"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928468,OpenRouteService,2928468,-23.874733,-46.631169,0.8,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928468,MapBox,2928468,-23.8924383,-46.6174,0.787619,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928468,Google,2928468,-23.8747448,-46.631251,,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2928468,Here,2928468,-23.88093,-46.62635,1.0,"SP, SAO PAULO, ESTRADA DO CURUCUTU, SN"
33,TIJUCO DONA SERRA,SAO PAULO,-23.705128,-46.772969,2928469,OpenRouteService,2928469,-23.522392,-46.593147,1.0,"SP, SAO PAULO, TIJUCO DONA SERRA, 33"
33,TIJUCO DONA SERRA,SAO PAULO,-23.705128,-46.772969,2928469,Google,2928469,-23.7028761,-46.7734144,,"SP, SAO PAULO, TIJUCO DONA SERRA, 33"
33,TIJUCO DONA SERRA,SAO PAULO,-23.705128,-46.772969,2928469,MapBox,2928469,-23.613023,-46.468092,0.657659,"SP, SAO PAULO, TIJUCO DONA SERRA, 33"
33,TIJUCO DONA SERRA,SAO PAULO,-23.705128,-46.772969,2928469,Here,2928469,-23.53947,-46.57023,0.63,"SP, SAO PAULO, TIJUCO DONA SERRA, 33"
161,JOSE COCCIUFFO,SAO PAULO,-23.601671,-46.61618,2928470,Here,2928470,-23.60179,-46.61618,1.0,"SP, SAO PAULO, JOSE COCCIUFFO, 161"
161,JOSE COCCIUFFO,SAO PAULO,-23.601671,-46.61618,2928470,MapBox,2928470,-23.602469,-46.616056,0.99,"SP, SAO PAULO, JOSE COCCIUFFO, 161"
161,JOSE COCCIUFFO,SAO PAULO,-23.601671,-46.61618,2928470,Google,2928470,-23.6017578,-46.6160264,,"SP, SAO PAULO, JOSE COCCIUFFO, 161"
161,JOSE COCCIUFFO,SAO PAULO,-23.601671,-46.61618,2928470,OpenRouteService,2928470,-23.522392,-46.593147,1.0,"SP, SAO PAULO, JOSE COCCIUFFO, 161"
2725,SOARES DE SOUSA JUNIOR,SAO PAULO,-23.700368,-46.769112,2928471,MapBox,2928471,-23.699668,-46.76897,0.99,"SP, SAO PAULO, SOARES DE SOUSA JUNIOR, 2725"
